sentence,label
@RubikaLiyaquat Media ka hindu muslim krna ha crime economy administration ki news dikhana .. politicians kaam kr rhe ye bjp ke dlal :middle_finger::middle_finger::middle_finger::middle_finger:,negative
@KRKBoxOffice @kamaalrkhan Tu taran Adarshmt kr apna .,neutral
@TahaSSiddiqui O kutte k bache tum to ho hee hram khoon aur zana ki aulad Tum se Pakistan k topic pe kia debate,negative
@igot10on10 Arey tu chutiya hai gadhe . Pakistani ka Har officer kudte pe blazer pehenta hai chutiye ... imran khan k …,negative
LAUNDA SERIOUS Hai .. the best moments in this show . Come on tweeps let's have a look on this epic web series .…,positive
@imjsk27 Pakistani kisi ko nahi bakshte .. I swear .. Dunya ki sabse haraami qaum hai pakistan ki :face_with_tears_of_joy:,negative
@HardikPatel _ @Raeesmehar86 Ye chutiya b bolne lga h k 12 ghnte ka wkt deta hu are namak haram tera Pakistan laal …,negative
RT @WehliyeMohamed King'eero Institute advised his H . E exactly 1 year ago . Thank you for listening . Sasa folks have to explain all that mo …,positive
@ANI Chikara is the king without Kingdom Lakin aaj Mota bhai ne unko Mantri bna kar Kingdom de diya hai ab bas Ch …,neutral
Love that armys decided to head to tumblr to REVOLT !!!! Letsgoooo you purple mfkerssss,positive
Badhai ho @PandaAvilash for the new responsibility as Prant Sangathn Mantri @abvpodisha We have full confidence th …,positive
Thakur bhai nalayak Rahul khan Gandhi uff pappu fail tha fail h or fail rahega Koi ishko pass karke dikhaye to jane …,negative
She wrong coz ali harami her family and media dlaaals in india Pakistan & arab countries playing shameless haram th …,negative
@myogiadityanath BJP ko wahi Bura kahta hai Jo Bura hota hai main aapko BATA doon ki BJP ne in paanch saalon mein J …,neutral
:camera: Happy Birthday Rahne Sinclair / Wolfsbane !,positive
@Bhuvneshwarisr1 @sreesanth36 @NewsNationTV ok ji bilkul dekhenge :raising_hands_light_skin_tone:,neutral
Great decision taken by Government of @narendramodi sir . Now kisan will be happy and get relax . Jay Hind :India:,positive
@Acid _ 6969 @Saim _ Hun Isliya we lost the match mujy lga players ki glti ha but unfortunately i m wrong dudee,neutral
RT @satguruterirhmt SecretOfPositivity @derasachasauda @Gurmeetramrahim papaji Dhan dhan satguru tera hi aasra Good morning ji . mugje tu …,positive
I appreciate your love for baazi and Nawal you're so pure :blue_heart: Thanks for helping me :winking_face: Good luck for exams )))),positive
@WaseemBadami Allah taa ’ la se meri dua hai ke wo Aap ko aik chand si piyari beti se nawazien ... Aap ki family poori …,positive
@JamzKaur @amanontopp @TheBhujangi Okay ji . Gurbani is gur mantr tho . One word cant be gur mantr . One shabad says t …,neutral
@sherryontopp @RahulGandhi @priyankagandhi @ahmedpatel @INCIndia @IYC @MahilaCongress Yahi sab bakwas kar ke to harwa diya congress ko,negative
@MamataOfficial O hello kaun ho aap What is your identity out side west Bengal Through out the country and in the …,negative
@ZubinaAhmd Aaj agar atal ji hote to bhut happy hote and hum sab bhi aur double happy hote .,positive
@Khaadima I aspire to be more like you Insha ’ Allah .,positive
Sad to read this ! All cities in India see a rise in temp all thanks to rapid expansion of cities and cutting dow …,neutral
@prinsesachinita @benchtm It's OK bastat nakarating ka Dyan I'm happy for you Kim Love you KimAmping,neutral
RT @ImKasam _ insan1 @NeenaD Thanx my sweet lovely Dii MSG papa bless u always . Dhan _ Dhan _ satguru _ tera _ hi _ aasra WelfareByDSSVolunteers,positive
@roflpatra007 @kunalkamra88 What change bro . Bc is desh ko is desh ne khud bta diya ki bc yhan k log sudhar sktr bc …,neutral
@SanjayAzadSln Ye jo peet rahe hai unke thopade pe likha hai vo BJP ke hai ?? Ya tujhey specially aa kar bataya hai …,negative
 :bouquet: Doston My New sad song Pyar ki Raah Kathin written by My big brother Shivendra Sugam ... on …,neutral
@deespeak @ActorMadhavan Happy birthday Maddy .... Kaise me kahu tuzse ... Rehna hai tere dil me .... :revolving_hearts: RHTDM :revolving_hearts:,positive
Baad achhi ladki / ladka nahi milge marriage Age nikalne ke baad kondega apni Kadki / ladka,neutral
@Deceiver151 Me diya tha inko follow back ... Abb nzr ni aaty ye pta ni Q ...,neutral
Bhai .. Modi ji ko jeetna hi tha .. But now early waiting this epic advrtsmnt series .. Mauka mauka …,neutral
@Jogaram20473208 @Viveksi27985214 @Ravish _ k9 Dalal nahi Chatukar he,negative
RT @SurajMa84171481 Madarchod tere ma ki chut mullo ki paidais Deshdrohi tera ant jaldi hone vala hai,negative
@nJFy5k7LrVaGB2v @RahulGandhi Gis admi ko rafale ki sahi kimat nahi pata . Jo admi desh ki sena pe sawal uthata ho a …,negative
@angar _ dotani @rose _ ali8 khud ko Ahmed Shah ki aulaad smjhne walo apni dado ke tappa sun'ne ke bajae actual on-bia …,negative
RT @Alvira _ Lover Guys ye hmse koi joke nahi krre hai ramzan k is pak maheene mai ),neutral
@ShyamRotrix Abe jaa be jesus ki gan d chaat randi ki aulaad warna teri maa ko naga kark chod dunga bsdk madhr cho …,negative
@Nationalis _ RSS @AcharyaPramodk Ye desh kese k baap ka nhi amit shah koi God nhi kuch bhi galat unhone musalmano l …,neutral
@Sunita _ Sharma1 @yadavdimples @Kavita _ Sharma4 @Mohd _ Zunaid1 Pahle pucho Wah kya chahta h agar Wah love karta h ya t …,neutral
@Lemahussu Yah toh or achi baat ha .. Best of luck or bhai zindagi tumhri ha is liya zuban ma meethas or taseer lakr …,positive
@mlkhattar Sir Congratulations on your marvellous victory @BJP but it seems that no one is ever bothered about sev …,negative
@spideyodinson so when areto nyc with chiz so i can eat your ass,neutral
@anjanaomkashyap Atal g ne Shi Kha tha Modi g ne unhe vipaksh m bhi nhi baithne diya,neutral
RT @statueofbelief The future is shaping the dreamstrue . With Tatpadamclose to sum up Nathdwara is all the wa …,positive
Shyad insta se Shivi ka pic upload wala option hi delete ho gaya ....,neutral
@AiyyazAnsari90 @abpnewshindi But Yaar Congress hi Q Apni khud hi party ho tu RSS aur BJP ki lag jaige,neutral
RT @AmitCho51203755 @bhadusunil29 @ashokgehlot51 @SachinPilot Sun le sarkar nhi to jo lok shba me hua h usse kai bura vidhanshba me hoga,neutral
World cup ni chahiye bus India ko harana maqsad hai in sha Allah :smiling_face_with_hearts:,negative
@waglenikhil Don ’ t be a cry baby Modi pe tatti bhi karte ho aur dhone ke liye ussi se magga maang rahe ho,neutral
@Itskasandriaaa @HoffmanZaddy Nigga y ’ all sleep slide bruh . Just get your tickets there !!! Let Kasy know . You good on my end :beaming_face_with_smiling_eyes:,neutral
@sherryontopp Pata nahi tera kb udega ... Ab ti kuch sharm karo ... Beshram ensaan .... Abhi tk regain to kara nahi gay …,neutral
Plis follow @besmile95 Interactive Bomb tweets Good humor Follow back :hundred_points: Bhot acha hai Follow him @besmile95,neutral
Hahahaha Iss chutiye ne apna hi jhand kar diya yahaan Saale jo search karoge wahi suggestions in form of ads aay …,negative
@anubhavsinha Sahab Garam Hava (1973) ke baad koi movie jo Dil ko chhu gayi woh apki movie Mulk hain Kudos to you …,positive
Congress ki den he iftar party par kabhi Navratri me Congress ne upwas ya vrat kholne ka esa koi ayojan nahi kiya :folded_hands:,negative
We ask Allah to guide you in your future endeavours and may He always make things easy for you . We love you fii sa …,positive
@sky _ larkaa :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: Pta ni us din b dil krta btana ka k ni :face_with_tears_of_joy::face_with_tears_of_joy: Wase yeh wja ni aiven e bs :face_with_tears_of_joy:,neutral
RT @ShahbazTaseer It ’ s been a long day without you my friend and I ’ ll tell you all about it when I see you again . Happy Birthday Abba :red_heart: h …,positive
Bjp ko vote laat khane ke liye nahi diya hai hijda vidhayak balram thavani ko jail hona chaie .... Proof bhi hai us …,neutral
@aanvindersingh Incredibly love & respect to you myhh Bewafaa SarDaaR Jiii :sparkling_heart::sparkling_heart::smiling_face_with_heart-eyes:,positive
@MamataOfficial It ’ s good that u r not going to attend Janta ko modi dekhna hai shapat lete huye tera muh nahi dekhna bandariya,negative
@RailwaySeva @rpfscr Thanks for active Modi sarkar . Sabka sath sabka vishwas .,neutral
@phuphoodamunda Haha o bhai mujy pta mujy na btaa ... Main just pyar sy tujy tang krtaa tyrn sath e dil lgta meri jan ...,neutral
@Sadi _ luvs _ KRYAN So what ? hote hai kuch log aise . Tum emotional ho but it's not your weakness :heart_suit:,neutral
RT @princesofbusan I LOVE YOU SO MUCH JEON JUNGKOOK . YOU ARE AMAZING !!! :purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::heart_with_arrow:,neutral
@vivek2456 @aneerban @GargaC mumbai ko apne baap ki bapauti samajne wale ki election mein candidate utarne ki aukaa …,negative
@JohnJHaZe You are better than yesterday pal,positive
Don't a use this kid . Isay famous krnay Wala media h . Wrna ye to ghr me baitha hwa tha skoon se . Is ka Kya qsoor . M …,neutral
@Kumar _ VinodR @RanaAyyub Vinod ji Just chill man Modi ji kuch sikho aap Jab aise kutte aur kuttiya bhaukte hai …,negative
Acchi acchi videos and status dekhne ke liye mera channel subscribe kare,neutral
No buzz for world cup this time .... isse zyada attendance ipl m hoti h,neutral
@MkhalidJamil216 Gadhe ka Meat to nahi khate ... Tumhare jaise . Tabhi Gadhe jaise Raink Raha hai .... Jabse modi aaya …,negative
@narendramodi Bohut Bohut subhkamnaye Sir ... We all are with you always .. You are our pride .,positive
Jab tak dalit aur OBC ek nahi ho jate pichhro Ko bat kar unka hak Marti rahegi BJP . Kabhi rastravad to kabhi hindut …,positive
RT @schmikes _ to all of my best girl friends Don ’ t be sad ahaa you ’ re so sexy :weary_face:,positive
@suraj _ yadav2005 BJP ke log dongh aur Gundagardi janate Hain media unake sath hain . bas public ko wahi dikhate Jo …,negative
RT @binaysharma2 @Neha81114197 King khan aur aalia Bhatt Dear Zindagi Movie bhot achi thi hit bhi hui thi aur yr love story vo bhi thi pr …,positive
RT @saritaaksh @DyolSingh @ShahidK12512 @Malkhan56167299 Thik h sir phir ap Mujhe bhi na batye :folded_hands:,neutral
@MaryamNSharif Lanati ko marney do haram khor NS nasle harami baddiyanat e azam na ahle azam iblees ka chela lo …,negative
@mukeshmarda @SadhviRutambhar @SinghTivendra Jo state me congress ki sarkar hai udher 50 me milta hai kya petrol ? :rolling_on_the_floor_laughing:,neutral
@KailashOnline @vijyendrajadon Bahut bahut badhai dada aap ko v or modi ji ko v hum saty kk . Sath chale or jite v …,positive
Hoooo boy USofA You ’ re special,neutral
@manojkumarmukul Sir yeh nitish kumar sabse bada blakmaker he . Agar BJP ke kuch seat bahumat se kam ho jaati to yeh …,negative
@sardanarohit Waise bi tumhare jaise journalist unko bezati karne ke liye tu bulate rahe ho BJP ki dalali karo a …,negative
RT @beerbear21 Things are looking up . We FINALLY have beer woo hoo ! Happy weekend everyone . smallbearsneedbeer,positive
Things are looking up . We FINALLY have beer woo hoo ! Happy weekend everyone . smallbearsneedbeer,positive
@MajorPoonia Enn ko shoot ker dena chahiye . Ye kabhi humare nahi ho sakte . Army ko chahiye maar de enn ko .,negative
RT @Ra _ Bies Every time I listen Modi ’ s speech a thought always crosses my mind “ BC ye Rahul kya kha ke muqabla karega Modi se ” There is …,negative
Modi ji AAP me halt Kiya p u ke Rajnath ji Ko grih pd se hta ke mera aanubhav kahta hai ki u . P . Aagle chunav me b …,neutral
@AnwarWatto0 @AyushPratapVer1 @asadkhan471 @TheRealPCB Abe kta hua lund h aur phad ke rakhega :pile_of_poo::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::pile_of_poo::face_with_tears_of_joy::rolling_on_the_floor_laughing::ghost::ghost: saale aaj ta …,negative
2014 ke baad jo desh ne tarakki ki hai vo pehle nahi thi . Ye sab modi ji ke aane ke baad hua . ash modi ji aap ne Ba …,positive
@up _ ka _ lounda Kitna bada chutiya hi tu :face_with_tears_of_joy::face_with_tears_of_joy: BTW r u born by halala ??? Just asking :nerd_face::nerd_face::nerd_face:,negative
@MattHDGamer Can't wait to pack Banega 4 times in a row,neutral
@abhimishra1428 @shoaib100mph Aur Inka captain keh raha tha iss World Cup me sabse strong team ye hain :face_with_tears_of_joy:,positive
RT @aiishadahir “ Allahumma innaka ‘ afuwwun tuhibbul ‘ afwa fa'fu ‘ anni ” — O Allah You are Most Forgiving and You love forgiveness ; so f …,positive
Yeh khud sex karne waala sixer ab Gurgaon waalon ko collar se pakdega .:face_with_tears_of_joy::rolling_on_the_floor_laughing::face_with_tears_of_joy::rolling_on_the_floor_laughing::face_with_tears_of_joy: @_ YogendraYadav,negative
mileya mileya - jigar sariya priya andrews and rekha bharadwaj ( a god tier song I'm so in love with this ),positive
RT @kunalkamra88 You mean our problem was being democratic ? Vivek tum jo katori main attention ki bheek mang rahe ho uspe khoon laga hai .…,negative
RT @sopharush God Thank you for always seeing that no matter how many times I drift away from you you never hold that against me You a …,positive
RT @awarastic Pakistan ko kisi ne btaya nahi t20 world cup nahi h ye .. jo 20 over me hi ludak gaye ..,negative
RT @CSKian716 The Queen after knowing India has a diamond better than Kohinoor IT'S KOHLINOOR,positive
@OfDemocratic @INCIndia Tere maa ne bataya kya ki congress hired me maa ke lode :rolling_on_the_floor_laughing::face_with_tears_of_joy: Sale 10 10 rupees Mai bikne wale …,negative
@OfficeOfHB Bahut bhut subhkamnaye or badhai bhai hanumanG beniwal ko,neutral
PM Modi ji lalru Mandi pin code Majra post Lalu Jila Motihari Madrasi Mein Rehne Wala Hamare Gaon Mein Panchayati G …,neutral
pay India a visit . Interview poora hi yahan par shoot kar lete now he ll realise . And I hope he readies it soon ... b …,neutral
@News18UP Abe kuch to sharm karo @News18UP tumhre jaise baklol ke hisab se security naam ki kou chiz hi nahi hai …,negative
@SushmaSwaraj Respected susmaji :folded_hands: mam :folded_hands::folded_hands::folded_hands: appki iss desh ko abhi bhi bohot zarurat hai mam pls return to ur ministry p …,neutral
@ExpressNewsPK @Shamidrees or iski wife ko choor k ye @duckybhai or doosra kaun hai pata nhi ye ducky or ye khujli …,neutral
@HMOIndia @AmitShah Bjp ke 2014 ke wado ke pe baat kiya karo . hindu hindu karne se wade pure nahi hote . ex . 1 ) kaladhan …,neutral
@BeingAltaff27 @Beingkhanumar bhai dil khush ho gya apki post dekh kr salmania fan love u,positive
RT @nimrahere @Maira _ 081 Han exactly I was thinking the same right now ke jo bhi kaam achi neeyat or dil se karein to sab khud he acha lag …,positive
@BebakAawaj Sahi h sir Is jazbe ko kabhi kam hone nahi dena Is ladaai me hum bhi aapke sath h Social media ke jari …,positive
@abpnewshindi @RahulGandhi Sale Congressi sansad kam karne nahi dusro ka kam kharab karne jate hai Sansad ka kam r …,negative
@ZeeNewsHindi India ma treatment nahi ha to sasural walo ko puchhe yah ki 70saal ma health ka kuchh nahi kiya …,negative
@MamataOfficial Jai jai shri ram . Jai jai shri Ram . From Begusarai ( Bihar ). Jai jai shri ram .. Ram ram ki jai ho .,positive
RT @ActorMadhavan Hindu Officer Observes Roza On Behalf Of Ailing Driver In Maharashtra:India::India::India::folded_hands::folded_hands::clapping_hands::clapping_hands: God bless you ..,neutral
@SanjayAzadSln Yeh chutiye netao ko kuch aata nhi agar koi kisi ko maar rha hai tu voh bjp Ka batate hai yeh nhi k …,negative
@Hogmanlolz @Lauta _ Arro No one because fortnite will still host 100k tournaments all sundays or even a new wc . They are not stupid .,positive
RT @kaanchi26 @FilmHistoryPic @duttsanjay @BeingSalmanKhan Lovely beautiful movie lovely all songs tu shayer hai mein Teri shayeri jiye to …,positive
Hi friends Allah blessed me with a cute grand daughter . Pls suggest some beautiful names starting with K or Q .…,positive
Idk how auditions are gonna go tomorrow but I guess we ’ ll see .,neutral
@NIAZIDOG _ 1 @TalhaGhouri786 @HamidMirPAK ye qoum parast logo lanat tum sb per tum hi sb se baray namak haram ho,neutral
Spread the joy ! Give your friends a shot at winning this amazing PC too !@CoolerMaster …,positive
I hope all your wishes &true Sorry budy for late wish but wo kehty hy na it ’ s never too late so Happy …,positive
@IamSaifSRK _ @sinchan21029371 @KingSRK _ 14 @akshaykumar In mdarchodo ka Kam hi yahin hain bhadwe sale .,negative
RT @shabanais Thank God Shahrukh Khan didn't take up Lagaan movie offer . Aamirkhan was perfect in the movie . It was an Oscar worthy per …,neutral
RT @humouraj Zindagi jhand kr di hai is club ne bhenchod Lodu Saale . Kisi din k nhi hai . Kola AMN Ozil these guys should play in sund …,negative
@choga _ don Ye meme rohit nahi dekh payega kyunki bo abhi soo raha hai . ipl jeetne ke bad . Wc ke practice game me jab …,neutral
@nanar _ kj @BTS _ twt AAren't we all happy to have them ;-;,positive
@V _ Angry _ Indian Areh hum sab k loye kharab ho gaya ab . But bechare uncle,neutral
@rabiafaroquee @Ali1maj Ali bahi jesy hi jawan ki waja sy army par jan deny ko dil krta ha ka kabi nai dekha eid jo …,positive
@sardanarohit Debate to hoti hi nahi hai Only one side matter or Halla Bol,negative
@IMinakshiJoshi Yahi to problem h maim isdesh m garibi sirf social media par tweet krke Or speech dekar khatam ki …,negative
Sherbet of the day is Kacche Aam Ka Sherbet ( Raw Mango Sherbet ) Pulpy filling sweet & sour tasting juice helps figh …,neutral
I ’ ll be happy when this mf get done fixing my car :unamused_face: I ’ m ready to go out,positive
@aajtak tu aaj wake kitna juuth bole Gye .... Modi g ma dd newz dekh rahe thi tum kyu aapna samey Baja rahe the ..,negative
RT @pedalsingh Hi @Wolves Satnam can't wait for his New shirt day Any News Love Manny :yellow_heart::black_heart::folded_hands_medium-dark_skin_tone::face_with_tears_of_joy:,positive
@narendramodi @BJP4India PM mahsay aapko hamari dil se pronam aap dushribar PM banrahe hain iseliye aapko hamari ta …,positive
RT @suriyafans _ club • Massive response for Podhachalum Song :fire: @Suriya _ offl ' s body language & Mannerisms :fire: Just nailed it :fire: NGKFire …,positive
@reluctantbarman < Ash > [ Youre the best baybeeee . Bestedt friend evrr . ] [ why amI a nightnayrw exactly ? ] […,positive
RT @induinsan00 @Insan _ pmy wishing u a very happy :birthday_cake: birthday many2 happy returns of :birthday_cake: the day msg bless you 4sewa :birthday_cake: simran parmarth ND gud he …,positive
RT @ForeverRed98 YOU COME AT THE KING YOU BEST NOT MISS !!!!,neutral
RT @Sami _ lsrk Congratulations 2 jiya18K followers :smiling_face_with_heart-eyes: I wish you have many many more :heart_suit: Mubarak hO apko stay khush :hundred_points::cherry_blossom::smiling_face_with_heart-eyes::heart_suit: @Ch _ j …,positive
Sir outsourcing services ko band krne or vibhago me lggeopretaro ko thekdaaro ke shoshan se mukt Ka …,neutral
Aaj hi toh official khel shuru hua hai ..... Article370 uniform _ civil _ code etc etc ... wefor you !!!!…,neutral
People come and go yes that's what we call LIFE . But aaj chai mere taraf se is the only thing tak keeps memories alive .,positive
@SAfridiOfficial Iss team ka kuch nahi hone wala .. agla match England ke sath hain .. buri tara harne wale hai,negative
@_ Break _ Free ___ I think u r wrong :folded_hands: First one lgta hai aap ki ma hongijabhi aap esi sundar hui :speak-no-evil_monkey::see-no-evil_monkey:,neutral
Assalaam Alaykum ! Alhamdulillah it's Friday The last Jummah of Ramadan 26th 1440 Hijir ... Ya Allah . On this bles …,positive
@ZaidZamanHamid Love You @ZaidZamanHamid sahab lailatulqadar mumbarak ho aur islamic birthday of pakistan mumbarak ho,neutral
@RahulGandhi Kya hua aur bologe cahukidar chor hai Apne ghotale baj ko kabhi chor nahi bole the Rahul g m …,negative
PhirModiSarkar congratulations for your big victory :victory_hand: Hindustan ko aisa hi PM chahiye jo desh ko bulandiyo par le …,positive
@dey _ jayesh @GeorgeDobell1 @ESPNcricinfo Zyada bara nahi bolna chahiye phir Afridi akhir me do chakkay mar k mood kharab ker deta :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,neutral
thursdaymorning Good Morning Sohne Satguru @Gurmeetramrahim G Thanks For giving this beautiful day bless this d …,positive
Lol Aukaat :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: Jo kuch milega le lena Modi ki badaulat hu itni seats aayi h,neutral
@Nidhi In jaise bewakoofi bhare patrakaron ki wajah se hi hate increase ho rhikhud Apne newsroom me us ldke ko bit …,negative
RT @amandagideon _ My best friends dad just sent me this,neutral
@NadeemHaider787 @sheikhsafina @junaidabid63 Jinn harqmzadon ne sadqa chor ki awaazein lagayeein hainunn kuti ke b …,negative
@RealHa55an @RealHa55an Bhai english seekh li ???? Ya is baar bhi best bowler bn k translator ki zrurt prry gi ????,neutral
@ChhaviDr Chhavi we like you respect you and love you but party is not on the right tracks people like us w …,neutral
Is jahalat k tokray ko koi smjhaye Islam ne hi consent ka concept dia hai . Balke rehne do nahi samjh ana is mindset …,negative
@shreytiwari7 @Rajatpraja1234 @Nitinbhansali @priyankagandhi Lekin tumhe matlb ki baat isliye pta nhi chlti kyoki t …,negative
@narendramodi bahut bahut shubhkamnaye apke dusre karyakaal ke liye .... humari apse apeksha hai ki jo apne pichle 5…,positive
@YOG _ 00 Ur ma everything My backbone for life ily bestie .:loudly_crying_face::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart:,positive
@Dhananjay _ Tech @kdcloudy isko oneplus ki gaand maarni hai specifically,neutral
RT @Srikant00845239 @NirbhayShanka20 @rashtrapatibhvn @ECISVEEP Ye desh ka ab kya hoga yaha to koi emmandar nahi h,negative
Dosto ko itne video call kiye hai life ke gin nhi skte lekin kabhi bhi screenshot leke apni gandi shakal post nhi ki hai .,neutral
Koi apna nahi ghum k maare murdered raped fucked shredded to bits hai hum ~,negative
@ImranKhanPTI Main mar to sakta par apne bache ko apne samny polio wala zehar nhi de skta america ek trf hame dhaki …,negative
RT @AliRazaTweets Jofra Archer 10-0-79-0 Pakistan ne isski hawa nikal di . ENGvPAK,neutral
Chunab ayoge khud bik Gaye r Janta Ko murkh banake satta BJP Ko Bej diya .,negative
@ppbajpai Intna bharosa nhi hai desh ki janta par to khud hi ja ke ye kam kar lo Sabse pahle aap ko santushti ho j …,negative
@modi _ narendar Sir good morning मैं सत्यम कुमार गुप्ता सन ऑफ कन्हैया प्रसाद गुप्ता ग्राम पोस्ट रामगंज बाजार भदौरा…,neutral
@Vaishalishah23 Tu padh le anpadh kidhar likha hai I don't like her dikha,negative
RT @SepaHelu “ It is with great pride I present the Wh ā nau Ora announcement today in the Wellbeing Budget 2019. I believe Wh ā nau Ora is tru …,positive
@Sampreethshett5 @ajinkyarahane88 Asli Rahane se pucho . Fans ka lobe hai ye :face_with_tears_of_joy:,neutral
@ZebaFatimareal @VoiceofmyBharat Very correct .... jhandu akhilesh ... baap chacha ne kursi pe bitha diya .. khud ko s …,neutral
Brendon McCullum ke prediction ke mutabik SA chase kar lega but mujhe nahi lagta 89 me 129 inse banne wale hain :thinking_face:,neutral
@78chakkey @MamataOfficial @Payal _ Rohatgi @SadhviPragya _ MP @ArvindKejriwal @RahulGandhi @ikamalhaasan Kaa baat dire …,neutral
@kamaalrkhan You are a much better actor than most of our current superstar . Please do more big budget action movies .,positive
Tu yeh sab tweet karke sabit kya karna chahate ho 2rs abnormal aadmi Salman aur Modi ji patang udaye the tab modi …,neutral
@RajThackeray Mahrastra ka nirman ho chuka haii aur Tere gundo ki sena ki jaroort nahii — - bas tere jaise gundo ka s …,negative
RT @vichar _ swadeshi Long overdue Better late than never An excellent choice by Shree Modi NarendraModi @narendramodi ji Congratulatio …,positive
Rohit sharma apni kamjori ko dur karo left hundred balling khelne me Jo problem aarahi h usko dur karo nahi to is k …,neutral
@MHafeez22 @naziahafeez8 MashaAllah Allah buri nazar se bxhae or hmesha ap khush rho Ameen,positive
@SushantSinghRa _ Bhosarike suwar k goo sunna hai k tere tantrums bohot hai industry meh Abe behen k laude 1-2 film …,negative
RT @Sarkhail7Khan Rozay mein Biryani bana raha hoon how do I check to see if it's ok should I just ask ? Aap kaisay hain ? :pensive_face:,neutral
RT @AKShalmeen24 @Saj _ PakPassion Drugs leta he BC dope test karao 4 sal k lye bahir hoga .,negative
Itni problem hai to de kyu nhi deta jiya ko talakh .. He very well know jiya ka behaviour kisa hai ti kisne bola iss …,negative
@avnishjaiswals1 @aimim _ national @asadowaisi @BJP4India Kutte to bhonkte rehate hain ...,neutral
Saori Kimura Sexy Pics All Japan Team and Toray-arrows . High-quality sexy 50pics .,neutral
@krunal _ sardhara @TarekFatah Abe ma k lode apna kaam nhi toh Teri maa chod dunga ha Likha hai mene naam arabic me m …,negative
love my wee mammy so much :smiling_face_with_hearts: would be so lost without,positive
@AbidaKh50863100 @Diva _ Rizvi _ @manakgupta Right mm hindu Muslim yeh lougoka dukan hein,neutral
RajeevKhandelwal flop actor tha h aur rhega . Maiya KTH me se lath mar k nikali thi aur industry se bhi phenk diya …,negative
RT @Pabanda19629114 Bandi chhor Satguru Rampal Ji Maharaj ki jai ho,positive
@ParivahanUP Mahoday Nichlaul Depo hone ke bad bhi bas ka sanchalan nahi ho pa rha aur Workshop bhi Maharajganj chl …,neutral
Army dress mein aisa lag raha hai .. world cup hi nahi .... islamabad bhi leke aayenge .,neutral
@TalleKe1970 @TamaraOstach Ja laat het mikken dus maar aan ons over !,neutral
@Syedakanwal _ Current captain se better he khelo gi tajarba b hoga dilo se khelti hogi :face_with_tongue:,negative
@kunalkamra88 @Swamy39 Tu to Gaya Kunal the gaandu kaamra tune galat panga le Liya Abhi Ab teri swami band banayenge,negative
Jaada got me with the kids all day long they about to be hanging off the damn ceiling fooling with me :face_with_tears_of_joy::loudly_crying_face:,neutral
@narendramodi @AbeShinzo @JPN _ PMO Manniye pradhmantri g aapse ek help chahiye jo aap hi kar sakte ho aapse request …,neutral
Ye log toh apne se jyda creative hai bc ye meme use hi nhi kiya humne kabhi,negative
RT @ajitchandorkar @AdityaSatsangi @poddar _ namrata @dviyer @thenation @SreeIyer1 @SharadAuthor These pseudos and fake ppl could sense the …,neutral
:backhand_index_pointing_right::purple_heart::princess_light_skin_tone: Usne Kaha Kya Main Bewafa Hoon ..:backhand_index_pointing_right::broken_heart:... maine kaha Tu Itni dhokhebaj hai Jiska Koi hisaab Nahi ...:backhand_index_pointing_right::broken_heart:... usne Kaha b …,neutral
Jai hind desh k sabhi deskbhakto desh hit m kaam krne walo desh k parti har samay tatpar rhne walo ko Shri Nare …,positive
@yashisharmaa I am not against bjp govt kaam kare dhang se to kisse problem hogi bjp haryana govt is good even t …,positive
Jai Shri Ram @PMOIndia :folded_hands: Jai Shri Ram @myogiadityanath :folded_hands: Jai Shri Ram @MamataOfficial :triangular_flag::triangular_flag::triangular_flag::triangular_flag::triangular_flag::triangular_flag::triangular_flag::triangular_flag::triangular_flag::triangular_flag::triangular_flag::triangular_flag: theek sachey ?,positive
@ferozekhaan Apko b bht bht mubaraK ho :kaaba: ALLAH Pak :palms_up_together: apko lambi zindagi :two_hearts: ata frmaye or apko har museebat preshani sy ba …,positive
@raypavan42 @bksingh40912729 @Dr _ Uditraj Is bat ki jyada nolleg tumko lagti h tabhi to bolne me bilkul bhi sarm nhi …,neutral
Haraam zaada murdaar ho gaya lekin ayen ki grift mein nhe aya . Peti band bherriye isey baccatey rahey aur Dubai ka …,negative
@anandk2012 @RailMinIndia @IRCTCofficial @PiyushGoyalOffc Bhai aagya tera time :face_with_tears_of_joy::face_with_tears_of_joy:,positive
@Mm92592004 @SAMBIT _ PATRAg Madechod itohas delh ish desh ka ghuspathiye ... ye halala wala desh nahi hai ... Ammi ka h …,negative
@Thobcs _ Bakwaas band Kar which means I love you in Punjabi / Urdu .,neutral
@BCCI @DineshKarthik Happy birthday to you bhai . I pray to BABA VISHWANATH for your good health and bright future .…,neutral
@Rahuljain493 @AtheistMayra aur haan chutiye Karnataka municipality ke rsult bhi dekh liyo wahan par BJP ka kya haal hua he .,negative
