sentence,label
 Yenda Sam c s unaku vera music eh varadha??,positive
 Poda kezha koodhi....Vera  kooda solla lam ...inga unakum sombadichikitu un kaala nakki pozhaikira nainga overa kolaikum. ......,negative
" Dai iron man konnavana ,un padam atta flop aganum daa.",negative
 Ippo enna panna porum??? Sweet sapida porom..Vera level,positive
 Style Samrat  Super star   Petta the mass ippa ena panna porom sweet saptaporom vera level Thalaivaa...,positive
 Shivaji la patha slang  sweet sapda porom  Verithanam,positive
 jithu kaha wait pandravanga hit like,positive
 Like vennum ennum narayaaa narayaaa narayaaa,neutral
 1m likes thalaivar ku reach agumaaa,positive
 Ajith Fans Dislike Panna Mattum Pongal Ku Varama Poiduvom Ah,positive
 Comments vantha padiya iruk.. Pasanga verithanamala irukainga..  Unmaiya iruntha like podunga..,positive
 AYYO EPADA PADAM PAKANUM POLA IRUKU,positive
 I am Surya fan  But all time favorite superstar,positive
 Yaarlam viswasam trailer paathittu vandhavanga?? Like podunga..,neutral
 WAITING FOR SHANKAR'S + KAMAL HASSAN - MAGNUM OPUS     - INDIAN 2 MOVIE.,positive
 Bigil Close .... Happy Diwali With Kaidhii ...,neutral
 Gv is back .... Morayana theme ... Pesama. Ni again musicku vandhu gv,positive
 Enga Anna varurua Ella uthkittu enga ana Vijay setepathei,negative
 Massss vera level  ASURAN Panthayam adikum,positive
 Intha agela ippadi oruththarala nadikka mudiyumna sollunga saththiyama na unga fan aana but i'am rajini uyir da,neutral
 Surya annan uyirr & karthi annan chank,negative
 Thailaivar.. Back.. All rajini sirs fans hit like....,positive
 Karthi anna ke ivlo mass angle na...thalapathy ku,positive
 Ethukku than poganum pola eruku awasam Karthi anna,negative
 Bigilillea  ...,positive
 Intha vatti Ascar award ku try panrar pola:smiling_face_with_open_hands::smiling_face_with_open_hands:,positive
 Manju chechi..  Kanmadham movie ormavannu...,positive
 200 crore budget vs logesh and karthik,neutral
" Thala thaladhaan, Thala fans like me,  how many Thala fans are there? Thaladaa",positive
 intha Diwali ku iruku aaaappppu iruku ..but yarukunu na sollamata,positive
 Marvel dc fans ellam orom pongada :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,neutral
 G.V.P paithiya kara nee mooditu Music eh podu  Maallaaaaa Bgm,positive
 Viswasatha kaatrathuku  innorthangala yean  asingapaduthuringa.... inimel thala fans yarum asingapaduthamatanganu nenaikuren... naanum thala fan than,neutral
 Arr Shankar super star love uuuu,positive
 Directorkuu ooo podu education pathi massaana karuthu polaa Vera level trailer,positive
 Tha padamna rajiniya vechii ipdi edugada..atha v2tu epa pathalu urrunu irukuramathiri edukathingada..,neutral
 Mass movie Pola.. waiting sekkirama movie ah vidunka Da..,positive
" 1 hour ,360k views ,160k likes ,wow wow wow",positive
 V. V. Nice trailer.  Marana kaattu...,positive
 Ye to Pink movie ki tarah lag rahi h,positive
 vera lvl.... Thala sammaaaaaaaaaaaaa......Bgm sammaya iruku,positive
 41k dislike from komali kujay pans,negative
 pangaaligala intha vegam paththaathu innum vegama likes ah therika vidunka,positive
 1msoon get fast,positive
 Thalaivaaaa Vera Lvl  Basha Style la Pakura,positive
 Expected a lot frm kartik subbaraj,positive
 Ippadi neraya neraya neraya neraya  Thala v lv u,positive
 Style King Rajni  Awesome style,positive
" Thooku oru bhooku...nii va thalaivaa,pongal nambalathu thaa",positive
 Anyone after bigil trailer. Kaithi - like Bigil - comment,negative
 Objection ur honour tavura vera dailogue ille pola,positive
of thala mohanlal or pavan kalyan,neutral
 Hit like ithu onnu thanaa irukku:rolling_on_the_floor_laughing:,positive
 Vera level... Thalaivar AR rahman,positive
 2.0  3d ah ...? Yes or no ...?,positive
 WAITING FOR MOVIE     SUPER STAR RAJINI SIR MAAS,positive
" Appu, ithu enna telegu padam matri iruku. !  Tamil padam yedugeda!",negative
 Haters innum Intha trailer ra pathutu Inga vanthu katharitu kadakaranuga....,negative
 Yuvan Shankar Raja Musical,positive
 Arjun irukaru adhunala indha movie koncham pakalam sk muncha pathale siripu than varudhu,positive
" Rajini kanth fans like , subscribe and share",positive
 Oruthar Mela irukura Viswasathuku innoruthavangala en asinga paduthureenga nan thala fan but yaraiyum thalthi Pesa maten,neutral
 Padam mokka ya irukka poguthu nu thonuthu...,neutral
 Confirm ithu karthi ku periya Black buster agum,negative
 831k likes  14 million views night kulla vandhudum super,positive
 classana movie than ithu aana ajith kumar apdingra name nala mass aaga poguthu,positive
 BGM like Nkp va modhiparu (yuvan),negative
 69 vayasula...yaaralayum ipdi oru style & Mass ah kaata mudiyathu....only one super star will create this magic:star-struck::star-struck::star-struck:,positive
 Enna da athukulla mudichu pochu chai...  Thala ya pathutey irukanum,positive
 Iam from. Andhra.     I will. Support. Vijay sethupati sir   All Tamil guys supporting.  Mega star.,neutral
 Thala  semaa  mass  gethu  india no.2 trending,positive
" Idhu Pothum Engalukku 1month Intha Botha Irukkum Engalukku,   Thala",positive
 Number 1 number 2 Ella papa velayatu,neutral
 Thala thala thala thala thalathala thala,neutral
 Ita yavudu release panna udunga ya,positive
" Even, shankar la kuda rajiniku intha look kondu vara mudila .. karthik subaraj pinrapla",positive
 1:42 noticed nee yaruda komali channel jainth,neutral
 Pink movie trailer 2 years 13million. But neerkonde paarvai 1months 13million,neutral
 Thala is back mass nu solravanga mattum inga like pannunga,neutral
 Ending la teaser bgm la vara ending vacha inum mass irkum,positive
 தல - veru  enna vendum,positive
 2:15 sweet sapda porom ....tat smile marana mass,positive
 Idhu enna da Batman Ku vanda sodhana,positive
 Yarellam padam pakkum pothu MS Baskar 3 perukku voice kuduthatha notice panniga....,positive
 Karthi semmma acting..BGM ppppaaaaa bayangaram..Eagerly waiting this Movie KARTHI IN KAITHI..,positive
 viswasam enga poga poguthunu theriyalaya. PETTA PARAAK,positive
 tat verithanam... inum neraiya.. neraiya.. neraya neraya nerayaaaaa,positive
 Who want petta dubbed in kannada ????,neutral
 Chiyaan fight  looking mass ...,positive
 In a ik u   Update partutu yarlam vandhu pakuringa?,positive
 Hollywood level ki ma ki c**t  It's a vikram's level.. Veera level..,positive
 Thalapathy VIJAY anna fans inga vanthathu lokesh annavukaga matum than... Vera evanukagavum illa.....,positive
 It looks lik Hindi movie ek villan!,negative
 Vera level vinoth kalakurayah thala u1 rocks bgm terikudu and oru adi pah marana mass,neutral
 Tharamana sirapana sambavan laam enimeydhaa  paaka pooringa..asuran on the way,positive
 Antha 11K dislikes...adichu underwearude odi vittiduven....,negative
 Can't wait to see Feeling Thalapathy64....Lokesh uuu Nee vaaya vaaya.....Ithey fire oda vaa....,positive
 Irumugan maathiri feel aachu solluravan like poodu,positive
 70yrs Old Young Man... Vera Level Verithanam... One and ONLY SUPER STAR FOREVER. Thalaivaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,positive
 Nann thapathy fan but Nanum like poten pa...,positive
 Thalai viduthali paaradaw .. like that tone,negative
 Sathyama soldren thalaivar avlo azhagu  feel pannavan like pannu,positive
 Petta parraaaaakk like for pettafor viswasam,positive
 Kerala Vikram fans like butten Adichu pottikku,positive
 Pink ka remake lag rhi hain,positive
 Aiyoo thala mass pannita thala,positive
 Epdi thalaiva ipdi I love u ur style,positive
 Sirapaana tharamana sambavam inime thaan irukku,positive
 Vera level   love u chiyaan Anna,positive
 Enna solla edhutype panna vaartha illa u Vetrimaran sir,positive
 Vera lvl get up semma vikram anna super trailer,positive
 Trailer vera level athana Da....aamai kunjugala,positive
 Sema trailer bgm super eruka  Iam waiting  pongal  petta pakam :star-struck::star-struck:,positive
 Thala vs pandey... Pahh marana waiting,positive
 i love my thala Trailer vara lavel,positive
 Enga thala.stzit parvaila avar gethana kuralila summa kalakuraru pa thala da,positive
 12 times pathuda but pathude erukkanum pola erukku thalaivanée ga née ga madum tha enga hero eppomee,neutral
 Compare to kappaan Aduran is winderfull,positive
 Hit like if you think Rajinikanth is a fucking joke,neutral
 Dislike Panra DoG ellam Yaru ?? Any Guess?!,negative
 Trending no 6 after 3 days in Karnataka,neutral
 Thaaru maaru... Thala ku Film Fare award confirm...,positive
 Thala fans trailer share ponnu ga 1m varunum,positive
 king  of you tube Thala.,positive
 its just like a hollywood movie.wow,positive
 Any anil fans vanthu kai adichittu dislike pannitu ponga,negative
 Super trailar ..super star rajni rasigan,positive
" For akshay kumar role , shiva kumar also suits",positive
" Manasa badhicha Padam...Dhanush,vetri Maran,GV ...Vera level",positive
 Mugen rao fans hit like here,neutral
 vera level irukum nenaikira trailer vera level ajith sir your rock,positive
 Savage....Oruthar mela neega vishwasam katradhuku inoruthara yen asinga paduthuringa,positive
 Treading1 In Maharashtra  Thala Thing's,positive
 Rajni is back to bang Again,positive
 Never ever let phone in flight mode!,positive
young hero’s waaa :smiling_face_with_hearts:,positive
 ACTIO N   KING  ARJUN,positive
 Comment more more more more n fast fast fast,positive
 Vikram he to best hi hogi..,positive
 Karumam Maari irukku Ajith oda dialogue delivery,negative
 Movie ka intzar kis kis ko he,positive
 Idha pongal la ku.... sweet saapda porum,positive
 ULTIMATE SUPER STAR THALA AJITH KUMAR,positive
 My birthday ku release so kandippa ethugagavey paaapa.....,neutral
 Thalaivar sonna maari sweet sapida poren,positive
 Trending no:1...Thala daw vera evan daaa,positive
 Wonderful movie akshay Kumar fans like here,negative
 ippathan vayasukku yatha character la nadikkaru polea,positive
 Karthik Sir Pudikum Solurvanga Like Podunga Frds,neutral
 Vera level la padam irukum nu solravanga like podunga!!!,neutral
 Marana maasssss thalaiva summa allu vitruchu,positive
 2.08   semma   palaya  rajini   okka makka  semmaya  iruku,positive
" Dhanush oda character ,puthu sa erukay , mass ta",positive
 Last puch vj fans ka irukumo?,positive
 Oru channel la sona marie pana matingala daaa dei,positive
 Dai ithu velayutham Padam Da Yaara yeamaathringa ??,positive
 Yuvaaan fans.    z,positive
 Enna da idhu Dislike pantra Pasanga lam Last Dialogue Paathuttu Thirundhitaanungala,positive
 Thala fans for ravathanallur uthiramerur kanchipuram,positive
 Indha pongal nammludhu tham mmaa  Petta Parakk,positive
 Gethu solluvanda Thala in Nkp kola Mass,positive
 You're line line line ithu mari Neriya  Neriya Neriya Neriya padatthula irukum pola iam waiting,positive
 Dhepawali Ku release panna super iruguem,neutral
 102 k views 151 k likes,neutral
 Thala 60 Songs trailer or teaser yellamey 1m likes ku mela vanganum,positive
 Last Dialouge la Thala ya  Adikuringala da Kaithi Team   Atha Yenda NeYaBa PaduThuRiNga,neutral
 Ente ettan marana mass anu da,positive
 Comedy a irukkan Ivan mass a?? :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,negative
 Ippa trailer parkuravangapannunga thala rathangale,positive
 Ultimate scene at 0.55 second ... agree?,negative
 semma camera semma work semma double treat Viswasam and petta semma  kandu la waiting,positive
 Mass mass mass vera vera level,positive
 Ithula dislike panna ennada irukku? Enda ithana dislikes,neutral
 Veralevel performer Dhanush sir,positive
 Hostel warden ah?ini tamilnattukke kaaval Avar thane.....,negative
 Dis Like Pannevee Amma Thevoodiyaa so Ethanaa Thevodiyaa Erukkunu Parugaa,negative
" Thalaivarthaaah gethuuuu,thalaivar munnadii vaaalum aadaakudathu, thalaiyumm adakudathuuu",neutral
 Saavadi Semma viswasam pettayoda Kaal toosikku Samam manana mass,negative
 oorula unnakoru meda vaanula la unnakoru mancham  Thala nee parkum paarvai parava paarvayadaa ithu enga thalaiku thaan porunthum,positive
 Thala yah kondadum thalapathi rasigan. love you thala,positive
 8M Views & 719K Likes,positive
 oruthar meethu kaatra visuvasathukaha mathavangala en asinga paduthuringa       sema thala,neutral
 Semma Mass chiyan vikram  Anna trending Gehu thalaiva..,positive
 Darbat 50K COMMENT VARANUM 800K LIKE VARANUM VIEW 40 MILLION VARANUM,neutral
 pakka mass sirapana tharamana sambavam irukum pola,positive
 Othaaa... Marana  masssss daa,neutral
 1980 to2000 varaikku old rajiniya pathavanga like pannuga,positive
 Mass sk Anna vera level I love Anna padam vera levela irukkua poguthu,neutral
 Vera level தல Going to be a biggest blockbuster,positive
 4 days aah srilanka la trending1,positive
 Unga mass yappo vooo engalukku theriyum,negative
 Talaivar die hard fan from Karnataka,positive
 vijay sethu ...kerala fans like here,neutral
 Romba nerama 467k laye iruku dei YouTube ennada pithalattam ah iruku,positive
 Vaa thalaiva vaa thalaiva vaa thalaiva .. ennode thalaivar chumma pinraaru .. semme mass..,positive
 Thaa anga paara en thalaivarah masssu maranam,positive
 Pacha kuthirukarla rajni atha paathu bayanthu poranga la athu faster rock film copy,neutral
 Hahahahaha... Thalaivaaaaaa... Ipo enna panna porom... Theatera kilichi thonga vida porom,positive
 Oruthar mela viswasam katradhukaga inoruthara aen asingapaduthringa    Sema Thala.........,positive
 Pink movie remake love u sir,positive
 Sahoo Tamil  teaser 12 million view nkp just 8,positive
 Super super super super super super...........,positive
 FATHERS DAY SPECIAL Paarungu.. awareness share pannungu,positive
 Ajith amma koothi   Surya fan da,negative
 Omg THALIVAR Mass da ...,positive
 Vijay sedupati like a boss,positive
 1:05 Thalaivar wow.... padayappa dialogue Inga podungaya.... purinjavan like ah podu... FDFS,neutral
 August 8 aamaiyans aluga poranga  :rolling_on_the_floor_laughing:,negative
 Theriiii  starting level directors ellarum vera level la seyuranka,positive
 Those 30k dislikes we know who you are  lie lie lie,positive
" The realheros in tamilcinema vikramsir, Suriyasir",positive
 Semma  THALA   veera  leveal   THALA,positive
 Gud Morning Thala Bloods.Enna Nanba Readya.Viswasam Trailerku Senja Sambavatha Vida Sirapaa Siyanum.,positive
 Padippa mattum nama kita irunthu eduthuka mudiyathu,positive
 Dislike potavanaga nenga irukara varikum nanga inum mela mela poovm da Thala daaa,positive
 Dislike pottavanga ellam semma gandu la irukanga pola :rolling_on_the_floor_laughing: avanga hero ellam intha mathiri padam thara mudiyalaye nu...,positive
 Otha theatre la paaka poravana nenacha daan paavama irku...ommala sound la thala vedichi sethuruvaan ila...kadha kekama poirum kandipa,neutral
 ENNA DAA ELLAA  RECORDUKKUM SANGU  OODIDUVAANGA POLA    THALAIVAA   SUPER,positive
 Nalaiku thalaivar ah paaka poran :star-struck::star-struck::star-struck::star-struck::star-struck:,positive
 6:00+ hour 5Million Views 400k like serapana tharamana sambavangala innemae than pakaporom,positive
 Chance ye illa team KAITHI romba naliku aprm Nala padam patha feel,positive
 Yuvan Music  Vera level,positive
" inimey vijay deepavali release patti ninaikave kudathu marana sambhavam waiting thalafans and suryafans therikka vidalaama,sure blockbuster for karthi",neutral
 Vera level music Vera level getup,positive
 Thalaivar peraiye thapa pottu irrukangapa Yenna koduma sir idhu,neutral
 ee myran enthoru fans power aadey,positive
 inimey dhan sirapana sambavangala pakka pora.. vera level thalaiva.,positive
in 5hours paaa THALA Vera level,positive
 thalaiva dhrishti suthi podunga. Semmaiya irukenga,positive
 81k views 89k likes YouTube be like WTF,neutral
 Thala mass chance illa vera level thala veriyan,positive
 Oruthar mela viswasatha kaata innoruthara yen asinga paduthureega,positive
 Padippu mattum yaralaiyum eduka mudiyathu semma,positive
 Last la Malaysian language ningge romba naal wait pannano enna kandupudike semma,positive
 Thala thaanda eppavume gethu meethi ellaarum waste,positive
 Ennangada dai views 39kb like 43kb,neutral
 Ajith morratu veriyans hit like here guys,positive
 Oruthanavadhu trailer epudi irukunnu solranna paru...  Trailer,negative
 THIS IS REMAKED VERSION OF PINK,positive
 Ànbea peranbea song vidranga Vikram son teaser vedraga ana trending thala than pure mass,neutral
 Thala Yoda last dialogue sema mass vera leval,positive
 T H A L A,positive
 Vera Level Trailor Ali Ajith Fans Inka Vanthu Sunni Ooombama orama poi pool paandi da poola vaayila edunkada,negative
 Oruthan mela visvasatha katrathu kaga innorthara asinga paduthuringa,positive
 Rajini sir fans like kottandi super hit avuthundi,neutral
 VISWASAM trailer paathuttu Inga vanthavanga lam yaaru pa??,neutral
 En thalaivana pola yarum illadaa en thala Rasigarkal hit like,positive
 Telugu trailer edhi ra Karthik bandoda ??,neutral
 24-07-2019 - 11:38 pm anybody here?,neutral
 Yaarellam 200 thadavaiku mela paatheenga...  Infinite counts...,neutral
 16K dislikes Well Done You fucking Vijay fans,negative
 What a voice  thala kalakkitaaru,positive
 Thalaivar Padam 1 day 1s show pAkkuravanga like pannunga,neutral
 no 4k? dai sarkar ke4k inche da .im disappointed,negative
 Yenna ba ithu Sakthiman graphics mari iruku,positive
 Ellam avan seyal padathula ethuku thala nadichurukaru:thinking_face:,neutral
" Who r waiting trailer in kannada any kannadiga hit like.......jai karnataka,tamil nadu",positive
" Let’s make it 30M , kabali, Kaala and now Petta",neutral
 Idhu chumma trailer thaa ma Main pitch ah nee innun paakala... Paatharaatha pathari poyuruva,positive
 Who like bigil movie be like,neutral
 Padam paathutu trailer paakuravaga like poduga,neutral
 Rajinikanth sir is my favorite Hero says ARR,negative
 0:45 Chiyaan Deadly look Ungaluku vayase aagadha,positive
 Kutty moonji ayaz unakennapa siva koodalam.nadika.start pannita,positive
 Thala vera level ponga mass Thala therika vedringa,positive
 Thalaivar Mass Speech Mavana Kola Kandu la Eruka Kolama Vitamata .......,positive
 vera leval thalaivaaa`````````````` sirappana tharamana sambavangala................. inimey thaan paakka pora,positive
 ತುಲ್ ಫಿಲ್ಮ್..ತಮಿಳ್ ಬೋಲಿಮಕ್ಕು ಇದನ್ನು 100cr ಮಾಡ್ತಾರೆ...,neutral
 Vetrimaran erukara varaikum Dhanush ku no tension,positive
 BGM         vera level,positive
 I sense amy jackson as a villain,negative
 Views got stuck on 70k,neutral
 Trending la namba Thala trailer thaa..num1...,positive
 Padam pathathukku appuravum trailer pathavunge like podunge  fan from kerala,neutral
 Padipehmatu yavanalu yaduka mudiyadhu. Semma dialogue. FDFS waiting.,positive
 WHO IS WAITING FOR 500K LIKES ?? NOW,positive
 E ka Bawasir Bana Diye ho,positive
 VISWASAM 1.3 MILLION LIKES NERKONDA PAARVAI ATHEYUM BEAT PANNUM NU NINAIKARAVANGA YAARU ?,positive
 Far better than Kaala and Kabali,positive
 Ella herovum toppla irukkanunga perulayum pannthulaiyum kondu vandha namma last varaikkum naduveralai sappekitte irruppom,negative
 Manju Warrier Fans Like Here.... She is Our Pride,positive
 Mr. Ajith looks so good I miss Sridevi mam,positive
 Pura aloga Chinta dhara ro cinema eta ku oscar trailer aka mili jiba kotha,neutral
 We want more vjs scene in petta,positive
 Thala hit kuduparu conform. Sila peruku vaitherichal enga thalaya onnum pannamudiyathu,positive
 Vera level  padippa mattum edukka mudiyaathu fact,positive
 Love u thalaivaaaaaaa avangala aarani Anastasia's Alabama and Anastasia's,neutral
 Vikram sir fans hit like button .,positive
 Kamal hasan nu potruku.  Where is he?,neutral
 Ner Konda Parvai.. Thalaku Suitableana Title,positive
 Marana waiting Thala  Super Thala  mass Thala,positive
" Trailer pathi edhana sollunga ya na, poll vachi nadathuranunga indha fan boys.. Likehaam :rolling_on_the_floor_laughing:",neutral
 Ippo trailer parkura angaali pangaali ellaarum oru like podunga,positive
 0.32 that moment Kottaisami thalaikeela dhan kuthipen,positive
 Summa summa sola mada dislike podika avalautha,positive
 Thala yoda dialogue delivery ovvonrum sema mass ah iruku goosebumps overloaded,positive
 Orutar mela visuwasam kaaturathukage innurature yen asinge paduturinge... semmmmmaaaaaa,positive
 cartoon padom patha maariyae oru beelingu,negative
" Trailer'eh oru mairu logic illama irukke, padam yenna kevala pundaya irukka potho :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:",negative
 Rajini thaa style Rajini thaa gethu Rajini thaa masss Maranaaa maassss thalaivaaa,positive
 super thalva  super star Rajni,positive
 thalaivaaa vera level!!!! masssu maranam and vjs,positive
 Orutthavanga mela viswasam katrathukaga innoruthangala yean asinga padutharinga..  True words from thala  Like if u agree,negative
 Kaithi  Bigil,neutral
 Plz verum vijay sethupathi podathinga  Makkal selvan vijay sethupathi nu podunga,positive
back irundha nalla irkum,neutral
 Padam paathuttu trailer paakka vandhavanga hit like Padam eppa semma mass vera level,positive
 Intha padam rajini nalaye nasamaga pothu...,negative
 Thala +level daa...,positive
 Petta pongalukku sey um vasul Vetta,positive
 SUPER STAR na athu RAJINI.....MASSSSSSSSSSSSS THALAIVAAAAAAA,positive
 Want to see Ajak mama in underwear,negative
 Ithanda nijamana verithanam.. Vijay fans lam oram po,positive
" Padathula Sivakarthikeyan adhigama peasama irndhaalae padam Oodirum    By, YuvaNisM",positive
 I'm VJS fan but  like Ajith sir 100 days poganum,positive
 BEST WISHES FROM  SURIYA FANS    THALA  VERA LEVEL MARANA MASSS,positive
 55K Dislikes potavangaluku Avalovu veriyada  Mudinjatha pannikongada Thala thaan gethu,positive
 semma mokka onnume phriyala thalabathi trailor varuthu Peru bhigilu therikka poguthu thalabathi fan da,negative
 Bigil satham ketta ella kaithiyum amaithithan,negative
" Super o super thalaiva...... Ella scene num Mass thailaiva,Neenga eppavume style King thalaivaaaa.Super star  Rajini na Massss....",positive
 Dislike people are str bloods :rolling_on_the_floor_laughing:,positive
 Anna sk neenga yerkanave hero thaan,positive
 Rightuuu  Yuvan oda aaga sirandha sambavam kaathirukku!!,positive
 Who  dislike  this ?  Suppa  passange,neutral
 Eppa enna panna poorom  :thinking_face: sewwt sapda porom,neutral
 Yarellam morning wake up aanathum trailer paakka vanthinga???,positive
 Manju waarier looks like devashena u feel it guys,neutral
 Ufff semmayo semmaa .. ennna superuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu,positive
 30 time mela pathuta.. ‍.. Bayamave iruku.. Yenna acting da yeppa...  Dhanush best movie ha irukum Bgm,positive
 Trailer eh pathute irukunum pola solravanga like podunga,positive
 U1 + thala mass....Bgm  :star-struck::star-struck::star-struck:,positive
" Padam flop dhan pola, enna vijaya production logo hindi la eruku modhala adha mathungada",negative
 Lady super star Manju warrier Fans Hit like,positive
 Isse 1000000 times better h zero ka trailer,negative
 nerkonda paruvai ipdi vaikkanum nalla Tamil Peruna.,positive
 Its like hindi film Bavesh joshi super hero,negative
 Enda indha video ku dislike poda epida thonthu thuu ..,neutral
 I'm Thalapathy Vijay fan Bt i like Thala Ajith,positive
 Video pakkama like potavanga...vanthu attendence pottu ponga,neutral
 Remake movie trailer key.700 k likes therikuthu ....Thala mass Da....,positive
 begil tralier la pathutu vatha thala pullaigo like podunga,positive
 Dei rangaraj Pandey ingeyum vanthuthaana saavadipaane,negative
 ThaLaiva unna adichukka inimelum poranthu yarum Vara porathu illa,positive
 Dhanush - Vetrimaran - GVP,positive
 Valimai trailer likes target 3 million,positive
 karthik subbarajda padamnale mokkayathan ikkum papum rajinikkaha speciala ethachi irukkanu,negative
 Nanum movie paka kola gandu la iruken.,positive
 Vera vera vera level thalaiva Ani bgm tharikuthu karthic makes magicvjs superrr sasikumar,positive
 That Climax Dialogue...Padippa MḀṮṮṳM Namma Kitta eduthukka mudiyadhu,positive
 68 age la nee kalakura thaliva super star na summa va,positive
 Shankar Anna and AR sir Sema mass,positive
 How many of you saw ma ka pa... 2:18 to 2:23 :-p,positive
 Ambedkar silai matru semma Thalaiva action king,positive
 Tq..... Karthik suppuraj thalaivar vera leval  Thalaivarkku oru like,positive
 Dai naan Thalapathy fan da...Yenda ipdi bayamuruthiringaSathiyama solren intha padam Bigil ukku tough kudukkum pola,positive
 Thala ya massa paka vandhavanga oru like,positive
 Bigil teaser ku aprm pathavaga like panuga,neutral
 Sivakarthikayen ku vazhkai koduthinga..... ipo Teejay Ku Vazhakai koduka poringa vera level Thalaiva Nennga  Dhanushhhhhhh,positive
 Marana waiting for nkp fdfs ku,positive
 Sk veriyans like podunga...  Trending 1 power of SK,positive
" Kevala mana padam pengalai ilivu paduthum  padam totally Tamil culture ku oppadha padam ,,,,",negative
" Malaysia Tamil fans waiting for Kadaram Kondan movie Chiyaan Vikram, Kamal Haasan fans hit like here",positive
 BGM therikka uttanda sam cs uh,neutral
 Thala neeinga thn king of mass:sign_of_the_horns::sign_of_the_horns:,positive
 Vera lvl   thala I luv u,positive
 Rajini sir Shankar and akshay Kumar sir hat's off vyara level,neutral
 Thalaivar 2050 LA than katchi arampipar.......,positive
 Eppadida Keezharundhu Mela Vandha...!? Adha Keezharukkavankitta poi Kezhu...! VJS...Kola Mass...! Kokka Makka Class...!!!,positive
 Boss you looking so handsome ND young kekaa,positive
 I am Kannada Rajnikant movie trailer,positive
 Vera level thalaaa  end dialogue for vijay fans,positive
 Hats off to dhanush sir...sirantha nadipu...padipu mattumae oru nabarai uyaruthum,positive
 YAN da Grandfather ku vara Vallaya illa ya Poi kovil vasal Poi iruga sollu,negative
 Ajith scene nariya katirukanga but moviesla kamiyathan varum,positive
 Telugu tamil okesari release cheyandi  pls,positive
 Ippa enna panna poro sweet sapta poro sema pakka marana massu thalaivar,positive
 intha padam kadaisi verai unarvukalai thoondi kadasiyil pillai seen ala veiththathu.... best .  hot illa songs ill a,neutral
 Oruthar Mela viswasam kaatrathukkaga innoruthara yen asinga paduthuringa,neutral
 Intha ranjith ranjith nu oru naai irundhanae..... Avan Intha trailer ah paarkanum...... Padamada edutha ...   Paaruda thalaivan style ah paarudaaaa,negative
 Ajith idhe mari diff diff ana padam panna nallarkum,positive
 Blockbuster aga valthukal from sk bloods,negative
 Romba naala 2.0 movie kaaga wait pandren... Next level movie in Indian cinema,positive
 Judge:thala courtla ipadi lam katha kudathu,positive
 Rajini and Akshai Marana mass trailer.,positive
 Thalaivaaaaaaaaaaaaaaaaa sooooooper love you Thalaivaaaaaaaaaaaaaaaaa petta Parak,positive
 Unaku vayase agala ya .....ne vera level,positive
 Maaama  pongal  illa  Diwali  ddd,positive
 Yuvan Vera level bgm Suma therikutu           Bgm hit like,positive
 1:41 paruthiveeran Karthi paartha maatiri irundhadhu udhada Merida massu sema massu,positive
 Thalaivaaaaaaaaaaaa....... unney Marupadiyum ....Adthy stylil ......Kondattaammmmmthannn,negative
 Engineering aaganum miss.... Athalaaaam oru kaalam,positive
 Oruthar mela nenga visawasam katrarukaha innoruthara yen asinga paduthuringa... Paaa real life dialogue.. Super.,positive
 Enna daa gethu thala dialogue sollumbodhu!pha vera level! Agreena like pannunga!,positive
 Thala Thala Thala Thala Naraiya Naraiya Naraiya Naraiya  Pidikkum,positive
 Yo ghibran ennaya epdi bgm podura,positive
 Mairu mari iruku ye ye kathura,negative
 I support 2.0...no...i support Indian Cinema,positive
" Thala fans , views ean slow ah irukudhu ? Orivelai counting agama irukka ? Enna kaaranam ?",positive
 Vilan voice gethu adhunala padum paathi hituuu,positive
 Intha padam vantha piragu yellarum Thala ya kondaduvanga,positive
 Vere level Anna from telugu fan,positive
 Very good film after long time,positive
 Enna bha trailer starting la Marvel lam varuthu,positive
 Saree saree saree saree saree saree  bangaram,positive
 Iam sk fan aanaa trailer semma,positive
 Iam surya fan but i like trailler awesome trailler..തല സൂപ്പർ ആയി,positive
 Condipa hit moviethanu solaravanga  ellarum oru like podunga,positive
 Indha Kalatholo Siva Karthikeyan Nadike Mudiyadhu,neutral
 we love actor rajini not politician rajini,neutral
 Hindi venam nu sonna nai idhu.. starting laye hindi la letters varudhu adha pathi indha nai pesuma,negative
 THALA I love you Marana Mass,positive
 Thala innum neraya neraya neraya neraya....:clinking_glasses:,positive
 kola veri la irundha Ne pudingiruviyo..poda Dai...un age ku yetha madhri nadi pa,negative
 11 m views inum trending la varala atha Ena nu konjam parunga,neutral
 Sarkar kitta kooda nerunga mudiyala just 10million views,positive
 I am marana waiting thala nkp movie,positive
 Petta superstar back to  1995 super.,positive
 One day night la nadakkura story mathri iruku,neutral
 Thala & U1 Combo Vera level,positive
 Ethana peru ethu maari padathula ajith nadikanum nu nenaikuriga?,negative
 raijini than massmy age18 na rajini fqn,positive
 Etho onnu miss aguthu pa... etho onnu,negative
 enna mathiri thala veriyarkal oru like podunga,positive
 Enaku padame partha maari oru Feeling uuu,positive
