sentence,label
Sigh . I really want to go back to <GIB> . Now ! . I miss it so much .,positive
And the present on Roblox is opening today,positive
@ BEESTROH aww shuxx YOU SURE <GIB>,negative
@slightecho _ oh bless you my sweet child :folded_hands_light_skin_tone: i ’ m so sorry for your loss ( of future sanity ),positive
This is my last full <GIB> as a 26 <GIB> old,negative
Bas 4 Din Or Fir BlockBuster Bharat Aane Vali He Sub Record Tutege Intzar Karo Jawab Milega I'm Very Excited for Bh …,positive
RT @N0t _ ur _ Bae Every school time love story mai bndia are like bndy ko dekhty hi chips ur lunch Wgera thusna bnd kr deti hai jissy wo atte …,neutral
@ <GIB> Was it good ?,negative
@ mandy _ something well thats an easy solution to <GIB> = D how about today ? better i <GIB> ? * on vit avec *,negative
jennifer and her goofy self and I <GIB> and <GIB> at the same time gotta <GIB> Flo-Rida !,positive
@ CGJewell someone tells me the US provider has delayed picture messaging . Maybe the <GIB> here,negative
@bsesdelhi House no . A _ 2 Vipin Garden Dwarka More 110059. You can call me on 9811241624,neutral
@ <GIB> _ <GIB> when arehome ?,positive
@ ddlovato <GIB> <GIB> <GIB> OUT <GIB> <GIB> <GIB> <GIB>,negative
<GIB> : & <GIB> ; Tame the <GIB> <GIB> & <GIB> ; is going swimmingly he no longer barks at me and now wags his <GIB> .,positive
Driving to the <GIB> <GIB> going <GIB> ! ! Yay ! !,negative
"@ selenagomez AH . <GIB> you <GIB> it last night ? ! AMAZING . I <GIB> we <GIB> Shia there for a minute .. Such a good movie , though .",positive
just <GIB> one of the most important parties in my highschool life,negative
@ Sarah _ Lady I may <GIB> <GIB> a heart-attack if that <GIB> me ... I <GIB> them at Reading in 1990 - <GIB> it then ? You <GIB> n't <GIB> old enough ! ;),positive
@amjedmbt @aimim _ national bure logo ko jhat se pehchan nahi hoti aur ache logo ko jarurat nahi jhat ya mazhab se …,positive
"Just <GIB> home from exam no . 2 , My grandma just <GIB>",negative
Whoa. . some tch problems during the Epic presentaition ... e3 Why can you here <GIB> and not the other dude ? He must <GIB> magical .,positive
Buying a <GIB> camera off of ebay so I can finally take <GIB> picts and document my life .,negative
"@ iSlayer2009 Have Fun , Enjoy yourself",negative
<GIB> <GIB> the day in bed. .,negative
it <GIB> 12:38 am in Cali so they,negative
goodbye love scene like atmosphere . Only <GIB>,positive
@cricketaakash sir . Ye ICC ke jyadatar events ENGLAND me hi kyu hote hai .. Jabki ye fix hota hai ki har dusra match …,negative
New Adulting Level Unlocked Unironically excited to claim my Driver ’ s License and UMID tomorrow !!! (( alam ko hass …,positive
@ 302NOW í ˜ ë ‚ ´ì „¸ ì ” .,negative
@ MilfordTimes I <GIB> Apple / AT & amp ; T like to <GIB> how many hoops they can <GIB> customers <GIB> through . It <GIB> frustrating sometimes,negative
Conngress ke spokes persons ab kya karenge jhuth ke alawa kuchh aata nahi inhejinka president hi jhutha ho .....,negative
"Ok , theres the sun !",positive
@ <GIB> Sounds like a good <GIB> to spend a <GIB> (:.... i hate <GIB> x,positive
@ <GIB> ahh unfortunately we 'll be at that <GIB> but let us / <GIB> know of <GIB> else !,positive
I miss when Becky and I started singing Snakes on a Plane at Download festival .,negative
@apugcp24goa Teri tweet dekhke yabir fans yahi kahege ke adiza fan hain iss liye yabie scean na ho iss liye vo shre …,neutral
@shariqana I really don't see why you think middle class people like jokes like that and how shit like ' baba ji ka …,neutral
"Omg , why <GIB> voting day <GIB> to <GIB> the same day as my final exam",negative
i am <GIB> but it <GIB>,negative
@sardesairajdeep @sardesairajdeep Isn ’ t that a tight slap on your face and Presstitutes like you in India ? Socha …,negative
@ wondrous _ as _ u hello hello mi amiga . <GIB> you <GIB> Mondays ? <GIB> a nice one !,positive
RT @vratika1920 Re Tweet karo agar video bhi dekhna chahte ho,neutral
@DrSJaishankar @SushmaSwaraj We all our proud of to prove to hold the responsibility of prestigious post of foreign …,positive
another two weeks without her dad,negative
@ SasaLoves morning sasabeans !!! !,positive
@RubikaLiyaquat Rubika you r the best aur yahi hai aaj ka master stroke :face_with_tears_of_joy::face_with_tears_of_joy:,neutral
@ FrankdeGracia maybe i <GIB> i <GIB> to the marine life .,positive
@ jamesbmarshall No can do - I 'm seeing Terminator tonight ! Have fun,negative
@RahulGandhi Saheb Evm Jb Tk Band Ni Hoga Ye Chor Aise Hi jitega Evm Sistem Is Dammage,negative
Feeling <GIB> for all the chaps and chappettes <GIB> to race in TT09 Superbike & amp ; Sidecars races today,positive
At the <GIB> <GIB> <GIB> <GIB> at fed <GIB> . Come say hello,negative
@ <GIB> aww sorry bout that ! Now I feel bad .,negative
@ Ger _ Bear _ I would <GIB> for some free time - well not literally . <GIB> you . <GIB> you <GIB> my to <GIB> list,negative
Happy Happy Birthday To You Tere Jaise Dost Duniya Mein Hote Hain Bahut Few Chhote Se Mere Is Dil Mein Only Hai T …,positive
<GIB> @ <GIB> - thank you for the <GIB>,positive
@ <GIB> <GIB> i shook <GIB> with you i was that <GIB> at <GIB> <GIB> in <GIB> . you rockk : <GIB>,positive
We all taking the Proud Bharatiya Shapath to never employ children for any kind of work / services and do best for co …,positive
"@ jdinthewind Then I guess I 'll be on time ! ! But I will have to stop when thehome , she 's leaving for Seatle tomorrow",negative
RSSBLDC2018TYPING Ye sarkar berojgaro ke muddo par to chunav jeet jati he par chunav ke bad unhe dardar ki toka …,negative
<GIB> ... bday foreal ( bCLUBday ),positive
missing my kitty where are you ? * <GIB> *,negative
Good morning everyone ! Today <GIB> up very <GIB> to <GIB> my carbon footprints to <GIB> global warming . Who <GIB> with me ?,negative
Just finished my pretty <GIB> for the <GIB> <GIB> starting in 20 <GIB> . Bound off <GIB> too tight so wearing it upside down .,negative
@ Nessie Thanks Nessie How <GIB> you these days ?,negative
... . speaking of boston ... im <GIB>,positive
Iqbal Ke Kehnay Pe Jab Basera Kiya Shaheen Ne Chattanon May ... . Usay Bhi Firing Kar Ke Bhaga Diya Talibano Ne ...,positive
@ amandaAUDITION <GIB> mama <GIB> my favorite <GIB> he <GIB> <GIB> like <GIB> munchkins on the job,negative
<GIB> sorry for all the chaps and chappettes unable to <GIB> in TT09 Superbike & amp ; Sidecars races today,positive
there <GIB> only 1 cute person on the Real World Cancun .,positive
@RubikaLiyaquat Isko zammene chayiye bus dogma hai ye kabhi akhilesh ki tareef karta hai aur kabhi rahul me pm dikh …,negative
@ <GIB> _ <GIB> <GIB> . no <GIB> ! you 're amazing ! i 'm the <GIB> that <GIB> sing but it 'll be fine . the <GIB> will pull us through ;-) hahaha x,negative
just cleaned my room and cut my hair by myself ! ! feeling pretty,positive
yay for maths homework. uuh .,negative
@ cpnichol D : at work ... my <GIB> job sucks more than my <GIB> ! Also no mangos,negative
@ stupidclever hee . maybe it 's just these impatient <GIB> . when is harper supposed to arrive ?,negative
Dragon Quest is my favorite game series and seeing so many people shit on it friends included hurts my heart dude !,neutral
"For <GIB> <GIB> <GIB> ... . Catch one of their <GIB> ... . Man , I am sooooo happy that I got one .",negative
"@ <GIB> It does . As we could see , u got some cute <GIB> <GIB> in ur <GIB> <GIB> , is it true tht <GIB> 's <GIB> is bigger than <GIB> ?",positive
On my way to town. . moving all my stuff out today .,negative
<GIB> headache <GIB> I <GIB> n't <GIB> alot today,negative
@ tommcfly awwn . <GIB> thing .,positive
RT @nsitharaman Wishing Shri . @nitin _ gadkari a very happy birthday . My prayers for a long and healthy life . Your dedication and hard work …,positive
My armpit kinda <GIB> .,negative
Spent good <GIB> with my <GIB> . <GIB> whento see me after a long <GIB> . Puts the biggest <GIB> on my <GIB>,negative
Neta agar chunav jeet te hain to apne liye janta ko kya dete hain ? Logon ki ye soch congress ki gandi rajniti ka na …,neutral
not looking forward to <GIB> leaving <GIB>,positive
@ <GIB> Oh my my . I read those <GIB> but only took them as <GIB> ! Good <GIB> with that <GIB>,positive
"It <GIB> Monday , <GIB> 's <GIB> to work . My knee <GIB> ... Public transport for me today .",positive
@ <GIB> is the green <GIB> for a <GIB> ? Or are you feeling queasy ?,negative
RT @akm42561907 @MadhuTr33874906 @AtulTiw53861893 @Rajanku19584875 Cool didu mujhe koi banda reply diya aap se shaadi karunga maine bhi us …,neutral
i wanted to cry . the <GIB> was so prettty,positive
@ socalgurl83 <GIB> !! ! That sucks !!! ! I hate when tall <GIB> get in <GIB> of me .,positive
Looking forward to the weeds premier,negative
@Khaadima I aspire to be more like you Insha ’ Allah .,positive
@Wangchuk66 Actually khadi kurtas look better a bit wrinkled I really wish we could revive khadi unironed shirts …,neutral
@ManhattanMango Sawian . Halwa Puri . Lots of Channa chaat for guests . This is what ’ s at home . I eat my regular cereal .,positive
just <GIB> for the reality,negative
<GIB> Patrick in a Border Patrol uniform ... Wowness !! ! He <GIB> for the academy in August . Proud of him,positive
@ <GIB> That 's awesome . I 'm reading one of your <GIB> right now .,positive
@BeingSalmanKhan Salmanji Aap bahut bahut aacha dikh rahey hai aaj . Bahut khush dikh rahey hai aap . Maine pics de …,positive
Morning ... what a <GIB> day ! ... shame il be watching it from inside ... xxxx,negative
"@ linkdupont I can assure you it was <GIB> . If anyone was being <GIB> , that would be me . Ca n't wait to go clubbing ! sytycd",negative
Gonna eat pizza today mm soo <GIB>,negative
@ammarbuzz Bhai Ye jonny sins kon hy Bhai :winking_face:,positive
sadd that my <GIB> <GIB> wid my <GIB> <GIB> 2 <GIB>,negative
"@ JulieAdore I checked ULCA , they 've got a program in producing , I 'll be so much <GIB> in . But ... .",negative
@chathootti sex university khole to bhi koi puchne wala nahi he inko .. peacefuls he sab maaf ..,negative
@ VanessaaHudgens <GIB> it with some Tabasco . mmm good ... unless you <GIB> weak sauce and ca n't <GIB> the heat .,negative
@follow2deep @NSdeshbhakt @Shraddh64712686 @003Gayatri @sneha78124017 @DURGAGI48780097 @Radha274402 Bhagwan ka naam …,neutral
<GIB> <GIB> on @ <GIB> in 45 <GIB> ! ! yay,negative
<GIB> <GIB> might soon run natively on <GIB>,positive
"Ouch . At least i have <GIB> , <GIB> and <GIB> to get me through the arduous <GIB>",positive
The princess is to tiredover to see me ! She dont love me anymore ! lol,negative
"OMG ! I 'm <GIB> to be in my house , I feel so <GIB> , i 'm <GIB> I miss my friends and I ca n't go out of my house , I want to be <GIB>",positive
@ <GIB> tried to Direct <GIB> you but <GIB> would n't let me,positive
looking for an adobe flex <GIB> ... but i love <GIB> / <GIB> too much,negative
RT @nct _ charts NCT ’ s fastest album to 100000 on Hanteo :chart_increasing: NCT 127 – WE ARE SUPERHUMAN 3 days NCT DREAM – We Go Up 3 days NCT 127 – Regu …,neutral
Following some Great <GIB> on <GIB> ...,negative
<GIB> my lunch at the lake type thing xD nice view too ( I <GIB> now a pano addict until molopix <GIB> <GIB> : p ),negative
Accha hua yehi bet rakha aur Kuch Nahi rakha :face_with_tears_of_joy::face_with_tears_of_joy:,positive
@ <GIB> <GIB> <GIB> IS lovely ! Despite keeping us waiting for so long ! <GIB> ! xx,positive
@tufailelif @horror06 Iss chutiye ko kounsa mental hospital mein daalu . Tu fail hogaya ree ... Tere baap sahi raka …,negative
@amiteshkishore Hahahahaha Sir account delete ho gaya to hum apne investorkaise kar payenge .,neutral
@ kirsttt7 right now : y in the david lloyd . he is <GIB>,positive
Watching ' the <GIB> ' . <GIB> as hell man ! Hahaha ! Hellllllla sick & amp ; fucking ppl wo n't stfu !,negative
@imshivam096 Tum chutiya hoo gandu cogress ..... harne wali this sub ko pata tha itne buti tarah haarnegi nahi pata hai lavde,negative
@iMac _ too Iss haramkhor ko nyota diya toh diya par isko baithaya kiske paas gaya hai admiral dk joshi ke paas :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: a …,neutral
@ jelleybean13 omg me too. . she died that <GIB> day she saw the movie,negative
@ Lilian _ c08 miss u 2,negative
@ <GIB> That is not <GIB> . I have listened to you explain half the english <GIB> on <GIB> before .,negative
Every FAN Girl Golden Dream :red_heart: :kiss_mark: :kiss_mark: :red_heart: @iamsrk Love You Meri Jaan @RedChilliesEnt,positive
@ModiLeDubega Bhashaon me sabhi ke sanyam hona chahiye ... Ye ek khel hai jisme haar Jit lagi rahti hai . Parody m …,neutral
"<GIB> but ily , <GIB> & <GIB> ; 333",negative
I love this man,negative
@ <GIB> And I am not in <GIB>,negative
watching men in black on hbo right now,positive
"oh man , kennedy returns for one night & amp ; then the WWE releases him ? wtf is <GIB> w / you dropping GOOD talent and keeping the shit ?",negative
"@ <GIB> Yes , you are the only <GIB> . But you 're not in <GIB> with me to keepI miss you soooo muchhh Come home soon !",negative
RT @avaljk the femme code for shopping “ U ’ d look so good in that !” u couldnt pay me to wear that shit but i luv u n ur weirdo style “ h …,neutral
"oh my back , what did i do to it",negative
Why <GIB> my room <GIB> to <GIB> the room that wireless internet <GIB> ? ! My PS3 simply wo n't <GIB> ...,negative
@ joeypage HAHA Thats <GIB>,positive
my tummy <GIB> so much,negative
@ azarc3 The Fire Alarm <GIB> n't a hint to <GIB> ?,negative
Phone <GIB> dead and <GIB> <GIB> out when I <GIB> from a nap !,negative
RT @Sm4bjp @sardesairajdeep Some media walas think they are master of all trades . But actually they are jack of none :grinning_face::grinning_face::grinning_face::grinning_face: Rajdeep talki …,neutral
RT @ahsanullahk201 Yeah hai mera bharat jaha par hamesha se sachchi ka gala ghoota jata hai,negative
"Hey amanda , you should <GIB> a good samaritan and just <GIB> a song for free luv ( amandapalmer live & gt ;",negative
"<GIB> <GIB> home alone , but <GIB> she <GIB> <GIB> and <GIB> fun with friends .",positive
Bored out of my mind . . . Really <GIB> I <GIB> <GIB> on the beta for the Agency . . . whenever the hellout ! So far . . . Next year !,positive
@ shawnified why not ? ? go go go !,positive
"Hmm . I think I 'll go to the Royals v . White Sox one . That 's the one 3 <GIB> baseball fans told me to choose , and I trust them ... kinda .",negative
@Belyk _ pakistani Behas k mamle mein to abu shalwar apne baba ko nahi bakshta,negative
Nikal gya wo kandhe me maa - Bap ki ummeed leke ... Vha phochte hi ni samhal paya apne kandhe ke bojh ko or gir gy …,neutral
RT @RekhaIn62705258 GreenEarthCampaign Gurmeet Ram Rahim Ji dera sacha sauda is doing 134 welfare works .@Gurmeetramrahim ji ,positive
"@ barrysaunders You know not all mothers are <GIB> mothers , <GIB> but <GIB>",negative
@ anoukcorver gefeliciteeeeerd xx,positive
Morning all ! Another <GIB> lie in,positive
@SunidhiFan4Ever Tune salman ka nam ab liya to acha ni hoga Bhaijan mera khuda hai unke lye jaan de skta hu aur l …,negative
"On the road again , this time I <GIB> a chauffeur",negative
"@ mileycyrus huh , another <GIB> ? hate fakes , too ...",positive
KP govt to bhari pari so usko tou chor do . Imran Khan khud ne bhi to aise apni pasand banday lagaye hain without due process ?,neutral
I thought this was the <GIB> . it is raining so hard ! such a gloomy <GIB> . <GIB> 's <GIB> is <GIB> <GIB> bless the stoner <GIB>,negative
"@ mmalkoff You mean , they 're not feeding you on the plane ?",negative
@ShilpiSinghINC 70 yrs se to Saab log employed the . Sirf 5 saal main berojgari badhi hai . Waise sach to hai . Rahul Gandhi berojgar ho gaya,negative
@DennisCricket _ god bless u dennis i wish u recover well from your mental illness most negative and chutiya …,positive
@ mileycyrus good <GIB> just happen for you ! <GIB>,positive
@ bootooyoo I hope so too cuz I 'm really looking forward to the discussion after the fact . I 've never gotten jury duty,negative
@ Sachsy it <GIB> hard to <GIB> asian and not <GIB> salty food !,negative
I miss my <GIB> .,negative
@Irshadbhatti36 Ab kissi se bhi madad talab karo chahay modi se ya daddo Trump se ab kuch nahi hoga kyunki Allah ki …,negative
Trying to have a best <GIB>,negative
@Pricd05 chalo gill ko mat lo but pant ne to aus eng m 100 maar rkhe h usko kyu ni lia,neutral
Abe chutiye .... Tu banner jornalist kaise Gaya ... Edited hai ye video ... Football match ki jagah Modi ki oath cer …,negative
@rEmasteredEric Yabba Dabba Doo ! Cant wait to see that extreme makeover ! Yessss,positive
@ brampitoyo Yep - I <GIB> <GIB> at a cash machine before the run and absentmindedly <GIB> it in my pocket . bye bye $ 40 bucks,negative
@ lesley007 i <GIB> crushed,positive
<GIB> I will be able to sleep under my <GIB> As opposed to on <GIB> of them covered in a <GIB> of <GIB>,positive
: : musicmonday - just <GIB> the j cole & quot ; the warm up & quot ; mixtape @ the _ real _ big _ c you might just <GIB> this kid,negative
@ <GIB> check out all of the <GIB> needing <GIB> onor in my <GIB> <GIB>,positive
"wooooooo. . i do n't know if i 'm sleepy or not ! ! huhu. . what do you think , am i sleepy or not ? = <GIB>",negative
at <GIB> that one was <GIB>,positive
I <GIB> this rain might <GIB> it 2 <GIB> cooler. . BOY <GIB> I WRONG ! Who the hell <GIB> 2 <GIB> out in this crap ? ! Humidity + My Hair = DISASTER !,negative
feels a bit <GIB> either sun stroke or I ate something <GIB> from the BBQ yesterday : s,negative
@ ainojonas how long will juho <GIB> in the US ? You 'll <GIB> you LVATT ! I <GIB> n't,negative
@ nickolaswriter No defense neccesary - just <GIB> ' I <GIB> n't <GIB> unless I <GIB> something relevant to <GIB> to the conversation,positive
@PMIKsupporter @astbhaan @saritaaksh @nailainayat Ha hota tha . Par wo galat tha jo hamne chor diya . Tum log to aaj …,neutral
@ <GIB> How did the <GIB> <GIB> <GIB> soup turn out ?,positive
"Malaysia , Qatar and now Shanghai - the weather is not being <GIB> to motorsport . But who cares , I 'm off to ride my <GIB> bike",positive
@ K8loulee <GIB> eBay / paypal ... xxxx,positive
@ djpplus check your inbox,negative
"@ ShropshirePixie Thank you . Someone needs to keep an eye on me , you know , make <GIB> I 'm taking my medication",negative
- The <GIB> ! If u need a <GIB> for ur <GIB> . hit us up ! My <GIB> is an <GIB>,positive
surprise <GIB> <GIB> for <GIB> and <GIB> ? i think so,negative
Nearly 22C <GIB> ! Warming up nicely here !,positive
@MaryamNSharif Kyon doray na karay Ky sab kuch girvi rakh Kar just nahi bhara Jo ab Tak lalchi kutay ki tarah raal …,negative
Watching some buffy the vampire <GIB>,positive
<GIB> good lunch but still sleepy. how ? ada meeting at 3:30pm some more. .,negative
At <GIB> on this beautiful <GIB>,positive
@ StuckInLaLaLand Yeah its really <GIB> ! I like tht one ! .. I like ALL of them ! ; p,positive
@HC _ Galaxy1 @aYRaa _ MK @ChopdaHarshad Harshad love khana peena :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,neutral
At the <GIB> missing the <GIB> already and to too it off it 's finally a beautiful clear <GIB> in south <GIB> . When I get back new <GIB>,negative
Didnt win the <GIB> <GIB> <GIB> at <GIB> <GIB> Live . BUT got to see <GIB> <GIB>,positive
@ <GIB> Now cool is that ! What a neat <GIB> . <GIB> posted <GIB> of <GIB>,positive
@JhaSanjay Oh tumko bahut taklif horaha hai ke Rahul bana PM nahi ban paye koi nahi Maine suna ki rahul Bang …,negative
Why do I get the feeling that one of my followers here is my first bachpan ki mangetar .,neutral
@ <GIB> .. and <GIB> threw up ! ! <GIB> horrible btw we need <GIB> qt SOON. . my <GIB> is aching =/,negative
I gotta go now . I hope everyone has a <GIB> day today ( or evening for those of you across the globe from me ) . lol,negative
Watching <GIB> <GIB> . Hes so funny,positive
Rahul - Kya Itna buraaaaa hun main maaa,negative
@ babyelmo _ i <GIB> the javelin !!! ! but its not out yet,positive
@narendramodi Sarji kiya ham aap se Kabhi BHI bat hahi Kar sakte agar Nahi to aap ye Kabhi mat kijiy ki aap garibo …,negative
"@ <GIB> and re : <GIB> , I KNOW !! ! Love the <GIB> , love the <GIB> for a <GIB> <GIB> but it 's starting to get old ...",positive
i <GIB> twitter,positive
@demaikel @_ Jaiye Absolutely ! He steps up when it matters and I hope we keep him for next season,positive
@NupurSharmaBJP congratulations to you and best wishes . Sub ka saath sub ka vikas aur sub ka Vishwas yehi h Sub ka Bharat VEER BHARAT,positive
@ leeezo99 LOL Twitter <GIB> VERY VERY addictive,positive
: another cup of coffee ; another late nite at work .,positive
"@ <GIB> aww what <GIB> are you in now ? i 'm bored of <GIB> too , so glad it 's the last <GIB> for the <GIB> ! : O",negative
SaReGaMaPaLilChamps bravo to the musicians especially the guitarists today ... hamaari adhuri kahaani ... well done !,positive
Chutiye gai ki puja kyu ki jaati hai kabhi socha hai ? Kyuki wo kisan ko dudh deti hai jisse usko kuch kamai hi jati …,neutral
What better way to <GIB> a night than <GIB> it with you ?,negative
has a job interview today. . her <GIB> interview. . and does n't know what to do / say / wear ! ? : O i just need Â £ Â £ Â £ Â £ Â £ Â £ Â £,positive
@ auditiondanny wow seriously ? ! get out of my head . I had my fingers all <GIB> and poised to tweet that . ya ca n't just steal tweets ...,negative
@ <GIB> _ <GIB> ha what are you now my <GIB> ? man i 'd tell <GIB> to follow u but I might miss our <GIB> too much,positive
@HathwalaThakur @Prince _ Khanji @Malala she is not bad bro Atleast gaddar toh nahin hai na jaise humhare Desh mein …,negative
@ <GIB> One of your lamest so far. . and gosh its from the big <GIB> himself. . go <GIB>,positive
@ atL3x You <GIB> the silly onewith a hooker from Kentucky,negative
@shak _ city No I wanna see more tweets from you,neutral
@ AlexAgore : & quot ;@ Emss heya hope have a <GIB> sunday !& quot ; Yeah not too <GIB> - how you doin ? â ™«,negative
@Qasim _ Nobita Jo cheez Allah ki banai hui ho wo kbhi ugly nh ho skti ap to phr b insaan ho,positive
What <GIB> up with the <GIB> delivery dates for iPhone 3G S shipments ?,positive
Headin to umpire.missing dinner with the <GIB> friends from 07 though . kk .,positive
@Varun _ dvn You need Love Haa ? WE ARE ALWAYS THERE TO SHOWER ON YOU,positive
ca n't wait to see him,positive
@ blackenedsky omg ur into sims I ca n't stand those games,negative
@peaceforchange We r wd uh sir .... No matter whatever the difficulties in the way .... We can face em .... Pakistan zindabaad :red_heart::red_heart:,positive
@narendramodi Ajj kal Tatkal ke naam par ralilway janta ko dhokha de rahi hai pata nahi kaun ticket nikal leta hai …,neutral
@ AndrewRatcliffe For future reference Tony and I <GIB> & quot ; red nose & quot ; clowns not white face ...,positive
<GIB> out me <GIB> youtube.com / joan3103,positive
cant sleep . tossing and turning without him by my side,negative
watching <GIB> tv and wishing that this day would somehow get <GIB>,positive
"I usually <GIB> n't <GIB> flirty , not much sleep",positive
"tonight @ ersamusic 's b-day bash . it will involve a lot of twitterati , too <GIB> to mention here",negative
really <GIB> someone right now,negative
- <GIB> <GIB> im so scared and <GIB> thinks its funny,positive
@ ShanteC Crazyness . It will <GIB> <GIB> again soon I <GIB> ! Just <GIB> On ...,positive
Ill never shake off this <GIB> if I do n't bloody rest ! But my first <GIB> of & <GIB> ; free & quot ; <GIB> is <GIB>,positive
@shukriasoomro @BBhuttoZardari @ShahNafisa it is sad that khusra himself was not beaten & buggered in holy month o …,negative
had a great <GIB> <GIB> will be amazing !,positive
@sunduss _ h @96fj _ If it makes you feel any better I think you look very beautiful in your DP Allahumma Baarik and …,positive
Diya kumari dil se aane wali he fir se @modi ji fir se aane wale he dilse @congratulation for rajsamnd @,positive
"@ <GIB> I know how you feel , I always ca n't sleep because I 'm thinking too much too .",positive
@ djgreatscott can I <GIB> some more chai overdose ?,negative
@ xxJordanx just <GIB> <GIB> if ur gonna <GIB> that mean,negative
i think @ <GIB> conspires to shaft me and @ <GIB> with <GIB> every <GIB> <GIB>,positive
"I remember when we kissed , i still feel it on my lips , the time that you danced with me , with no music playing. .",positive
@ james _ atomic FB linking is still <GIB> .,negative
@geonews _ urdu Mery family meb kaafi qabil lg hain ..... Kia unki Pakistan me koe jga nahi ?,negative
Happy Birthday Skipper of Our Knights ... India ko Nagin attacks se bachane wale ... @DineshKarthik,neutral
"I think The Fashion Show is a project runway knockoff , and seriously lower classed",positive
My baby <GIB> now officially off to middle school !,negative
<GIB> wide awake at 630 AM . With major heartburn .,positive
Goodnight,negative
Im gone miss my bust it babies thats graduating this year . Aman . Lol .,negative
@ANI Sala khud hindi pic mein kaam kiya paisa kamaya .. pura hindustan tumhe ijjat diya ... Aur abhi tum sala Hindi l …,negative
@ BSEENANDHEARD THAT <GIB> <GIB> ... Sorry Rache,negative
@ <GIB> <GIB> . May have a <GIB> if I get <GIB> .,negative
"@ NoelBajandas Mira , Ito class ... I <GIB> a fever ... gonna <GIB> in bed ... . ... . Next week ?",positive
@ djbigmac ya so should ! it 'd <GIB> mad fun ! i ca n't <GIB> !,negative
@ chelsea _ playboy aww spoil my fun = P hehe I won't. . promise,negative
@ frombecca that takes me back,positive
@Mr _ JAGs You be Ijogbon but dogged you picked a side and did all you can in your own way and the silent ' Insha Allah ' prevailed,positive
@ dayeee goooood but not in the <GIB> that you think it was good ! lol good <GIB> studying <GIB> <GIB>,negative
'' Its Cold Outside and The Sun Is Gone But Im <GIB> Cuz Im Loving It . ...'',negative
Just <GIB> out of the shower ! <GIB> to Eswen,negative
"@ pinkbunny69 Hey toots , good ! Although i barely <GIB> any sleep like @ kat _ n ! So <GIB> for a nap at about 10 and <GIB> @ rustyrockets you ? x",positive
the sun does n't seem to like to shine in NJ,positive
i <GIB> a great vacation last week . no it <GIB> back 2 work,negative
I 'm getting <GIB> .... i have a birthday on Sunday .... i guess my insurance drops !,positive
@ DisneyMadXx hey jade ( : i <GIB> great <GIB> you hbu ? ? omg i like really <GIB> some doritos : L x,positive
"I finished my South Park history project ! Bahahaha , one of the <GIB> things i 've ever made",positive
"i have to delete my photobucket , myspace , and youtube <GIB> everyone",positive
@ <GIB> _ Thank you for the <GIB> How you doing ?,negative
@TrendsVine1 Kisne bola ?? Kahi pr b ni he news,neutral
@realblackstar4 Correct ... yahan toh bahut hi zyada violence hua pr hmlogo ne vote jake diya ..... roads pe dhmki mil …,neutral
@ vivalariaa aww . That <GIB> .,negative
@TarekFatah Sir ji apko thanku for uploading this video . Dil khus ho gaya,positive
@aajtak @sardanarohit NCR par ghamasan karney ki jarurat nahi . Sarkar ney isey lagu karney ka Vachan diya hain aur …,neutral
I 'm sitting outside enjoying the weather but keeping well in the shade . I 'm peeling and its <GIB> Going to rub slices of cucumber on it .,negative
pahle aap khud ki galti ko accept kijiye aa kr mere kadmo pe khud ki naak ragdiye toh sayad police department ke li …,neutral
- A beautiful sunset while I <GIB> at work one evening ! !,negative
@ <GIB> _ <GIB> <GIB>,positive
RT @nirmalldaga @mlkhattar saab Loksabha chunaav ki jeet ki bahut bahut badhai Now request you to Please instruct @hsiidc to expedite t …,positive
@ loopy3lynn Lynn Dun & quot ; OTTER & quot ; castle just brings <GIB> <GIB> memories ... need bit <GIB> info about this one,negative
I love jeffree,positive
@ johnnythefuture Dude . Do n't let the hipsters run you over,negative
RT @koleendallas magreretake o hindi cheers to all of us for surviving another school year a year of growth & maturity meeting new peop …,positive
<GIB> is <GIB> <GIB> ... n i FORGOT ! she did n't make a big <GIB> about it soslipped my <GIB> . im such a horrible <GIB> !,positive
@ jonasbrothers AMAZING SHOW at Madrid !! ! Spain <GIB> you. . now <GIB> for next concert on November,positive
Just <GIB> my iPhone onto the floor tiles ... And nothing <GIB> ! My baby <GIB> okaaaayyy ! !,negative
amit bhai aapko bhut bhut badhai aur subhkamnaye youtube par 15 milions subscribers hone par aap ese hi tarakki krt …,positive
@ TiffanyDow Yay ! I 've been reading along at your blog and was wondering when you 'd get that <GIB> sale,positive
@peaceforchange Sir Ap Kab PTM K Against Action Lengy Jab Mulk Khrb krdy Wo,negative
@ david _ tennant yes ! <GIB> season 2 all evening . <GIB> I could <GIB> BBC2,negative
@Victoriouswolf2 Iske baad bhi some gandiwadi people be like main fir bhi Gandi ko chahunga :sleepy_face:.,negative
It may not be until early next <GIB> that my <GIB> at my <GIB> gets fixed !,negative
just <GIB> a movie and <GIB> work tomorrow,negative
@ <GIB> ... how cool ! <GIB> green should work together <GIB> for visiting our <GIB> . Ã bientÃ ´t,positive
I <GIB> you a cookie ... but I <GIB> it .,positive
@ <GIB> So I 've been told,negative
