sentence,label
@ReallySwara @mimichakraborty @nusratchirpsbest wishes from the biggest panaut of india allah bachaaye ab inko,negative
@BhagwaYoddha @PratikBorade1 @GautamGambhir @Javedakhtarjadu @RakeyshOmMehra Pehli baat Hindu Muslim hona nahi chah …,neutral
thinking about getting up and looking at my eye in the mirror cause its very itchy,positive
@zubair72886 @iVeenaKhan BC terrorist nahi banana hai naa hi America ke Airport mein nanga hona hai jo kuran ko fol …,negative
@MFKPhotography1 Ye log kiun apna mazi bhool jatay hain 1999 k final par to shak bhi kia gaya tha aur isko Banglade …,negative
Still eating cupcakes,positive
"@ IsoBan Well , you know I like it . He 's kinda like a cross between the Luck Dragon in Neverending Story and a Trolloc . Interesting ;)",negative
@ uknowulovemeh just hope your ok anyways,positive
@RedEagleGames @Karannautiyal9 @pokershash @MUbaidUrRahman2 @JeremyMcLellan @narendramodi Dekho madarchod hmare …,negative
Mtlb koi bat hi nahi shraddha kapoor smjh bethi khud ko :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,neutral
@ courtproduction i believe i wish you it its so crazy wouw you are happy girl,negative
@punkistan _ Pakistan ka worldcup jitega ya nahi :face_with_rolling_eyes: WorldCup2019,positive
@IndiaToday @OfficeOfKNath SAHI HOGA SAYAD TABHI SIRF APPKI CHANNEL PE YE DIKH RAHA HAI WARNA KUCH BIKAV MEDIA …,neutral
@smritiirani I hate you lady .... You deprive me from watching cartoons since childhood .... Bachpan me aapke serial …,negative
is sorting out stuff for Dave Owen & amp ; The Micktakers ! ... - Dave Owen .,positive
@AkhileshPSingh Ase to har insan rail me khinlone aur anek vastu bechega suraksha ke lihaj se ye thik nahi he koi k …,positive
just did some homework at 1:10 in the morning lmao . going to sleep . most amazing night everrr & lt ; 3 goodnight,negative
Please Checkout this news - All in One Super Entertainer Promo | 29th May 2019 | Dhee Jodi JabardasthExtra Jabard …,neutral
@SAMBIT _ PATRAg @anjanaomkashyap Sab she pahele tere gahr me kanon lago kr kiyo ke teri faimly pr tera kabo nahi he …,neutral
Aho bhagy hamare jo ap Varanshi Me as a PM padhare . Modi ji I love admirable work . Also I love you . You are a second nation father .,positive
RT @lajinder @Gurmeetramrahim guru g give bless m more sewa simrn parmarth and good deeds always need to me your bless .,positive
@imVkohli Sahi maje hain ... All the very best for wc ..... Waiting for that at home,positive
@RajivPratapRudy sir aap ki jit aap ki mata ji ki den hai .... Jo bhagwat Katha Kara Kar pure amnour or ham sab par …,positive
@RJDforIndia @yadavtejashwi Abe 9vi fail tere yaha aake log Bolte the is chutiye ka bakwas sunne aye hai aur Bol …,positive
Shri @narendramodi ji U r the heartbeat of Young india ... I salute you :thumbs_up::thumbs_up::thumbs_up: jaihind,positive
KatrinaKaif I'm scared of Akshaykumar ! candid interview Bharat @talwar _ puja so Happy to work with you on …,neutral
is playing poker ... doing alright,negative
@gauravbh Ye BJP spokesperson aur MODIJI ka kauf . Ab ye tutiye kar bhi kya sakte . Congress ko harane me in spokespersons ka bhi yogdan hai,negative
"Astro _ Mike , say it ai n't so ! twitterers got duped",positive
@gahile _ lalit @delhissaa Ek nahi blki kai farji N . G . O . 's ese hain jo desh me hindu dharm ko badnam kr dharmantaran …,negative
"@ AndrewBrittain I wanted to do chairs , but my mama was n't having it .",negative
Jumauh mubarak to everyone Around the world to my Muslim brothers and sisters :rose:,positive
realme walo update krne ke baad phone realme logo pe stuck ho jara ye tha be tumara stable update itne mhino tk pap …,neutral
@MamataBenerjee Hindu Muslim me naam pe card khelnewali aap . Es desh ke sad ho . 2cr . Rohingya ke vote se cm chalan …,negative
@squintneon @divya _ katoch6 Ab har baar EVM ko blame karenge to log bore ho jaenge na :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: Ye sb apni aatma ko shaant krne k totke hai,neutral
@ur _ n1ghtmare @urbandictionary lagta hai office me electricity chli gyi hai iske :loudly_crying_face::face_with_tears_of_joy::face_with_tears_of_joy:,positive
@nsitharaman Congratulations to you and best wishes for your new innings . Parnam aap ko . Sub ka saath sub ka vikas …,positive
Sweet dreams even though its early,negative
I just re-bit my cheek,negative
@ImranKhanPTI insha'Allah Imran saab Mai indain hu :India: mai ap ko tahe dil se khushamdid kehta hu Allah ap ko har waq …,positive
@MiSamichohan488 Bhai phir ap world cup experience lena ka lia khel rahay ho jeetna ka lia nii :face_with_rolling_eyes:,neutral
RT @ahmed _ iyd Wo konse log hote hein Jo like kiyr beghair RT krte :sleepy_face: Barre hi chawal hote :sleepy_face:,neutral
@ OldmonkMGM my little peace loving bohemian self mourns .,positive
Aastha Gill launches TikTok World Cup Anthem “ Jeetega Saara India ”,neutral
"@ hrtofthematter I do ... oh wait , you said ladies ... hmmm ... well , I can pretend to be one",negative
@anitave40222280 @aamrapali108 @RakeshA12572734 Are aap log dono ne agar bjp ka sath diya to kyu lad rahi ho Or …,neutral
He 'd go anywhere with me,positive
"texting people,watching t.v and about to eat dinner .",negative
tired and does not want to study math boo hoo,positive
@iqrarulhassan Shah g Mjhy apka ye waistcoat bhtt pasand Aur haan Yahan apka smile bhe :smiling_face_with_heart-eyes::heart_suit: Always keep smiling :smiling_face_with_hearts:,positive
@Nationalist _ Om Sabse pehale hinduo ko samjhao ke wo log appni ladkiyo ko samjhye ke kabhi kisi muslim se dosti na …,negative
@AWGoraya Yeh raha app ka kutta dehk k khus ho :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: aur dousra kutta jald apne kuti k @GulBukhari k hatho Marne wala …,negative
afternoon ... found out i got a heematoma ? ? on me leg ! !,positive
@ USEOFFORCEENTto rub yo tummy ! I 'll be there vy 11:30 ... PM !,negative
@ ThisChicsFlava you can start posting soon ... we are almost finished with the HOW TO website,negative
"my mate alex met travis barker 2day sad times , but il be in L.A next monday so life aint that bad",positive
@ makeupholicliz U were there ! ? OMG I so would 've look 4 u if I had known that .,positive
@ madisongray I'mso so sorry for yourbrother 's disappearence ! !,positive
@msisodia @msisodia Apne bilku sahi kaha .. Bjp ne logo ko matra murkh banaya hai ... Achhe achhe bhashno ke alawa kuch …,negative
"@ CharlatAnne the Danes left dont care bout them.Therz a guy in my group , French Algerian guy . Love Have Fallen I. But girlfriend there be",positive
@ karriedaway ha ! ! I slipped through the cracks . Just like in school,negative
@AmitShah @SharmaKhemchand @PMOIndia Paisa tax payer dete hai tab police ko salary मिलती है improve Police .,neutral
shawnas catnip done rubbed off .... my muffin ( top ) brings all the boys to the yard,positive
The twit pic is n't working,positive
@ChhayaGupta13 @seematri6 @theRAW25 Jaise ye bsdk khud bahut ucch shreni ka ho bhok to aise raha hai madarsa chaap …,negative
Congrats to Brian Scott .,positive
RT @awsmstudent @naidu _ rajgopal Jo iss lrki ko mara hai hmlog chahte hai ki wo lrki iss larke ko isse v buri tarah se kute aur video socia …,negative
@Rahuljain493 @AtheistMayra aur haan chutiye Karnataka municipality ke rsult bhi dekh liyo wahan par BJP ka kya haal hua he .,negative
@ cpnichol D : at work ... my second job sucks more than my first ! Also no mangos,negative
@rEmasteredEric Yabba Dabba Doo ! Cant wait to see that extreme makeover ! Yessss,positive
"@ michaeltwofish come up to & quot ; Brunswick North & quot ; again some time from what i have read , for a blog site , i would consider habari",positive
oh my most most fvrt serial :backhand_index_pointing_right:SunoChanda2 :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes: Thanku HumChennal for giving us kamalsuperduper nd akheer funny se …,neutral
@ xXCPMaineFanXx no,negative
@ tonydeanxo whats wrong,negative
So this time 1 week ago I was recovering from Jones Beach & amp ; getting ready for my M & amp ; G So sad its over ... gotta go 2 Texas 4 the last show,positive
Is still super sick ! ! Medz are n't helping . I feel like death right now,negative
@TheRealPCB Training big joke haris or imam jab tak team main hain kush nahi ho salta,negative
@ RyanSeacrest omg David Cook loved his brother . To think he was the reason he went on Idol ! Oh man . Now I feel sad .,negative
RT @imsumitrathi Jai Jawan ! Jai Kisan @narendramodi ji is making us 2 understand what is that Hats off ModiSarkar2…,positive
@sambitswaraj Sambitji hame aapke harne ka bahut dukh hai Ham dil se aapki jeet cahte the parantu hame pura vishw …,positive
@ SidelinePass No You Did n't & quot ; Clean Up Woman & quot ;!! ! Gotta click it,negative
Ahh. . downloading One tree hill and Heroes season 2 . Heroes please do n't let me down !,negative
RT @TripathijiHima1 Madhya pradesh ke chitrakoot nila satna me subah se electricity ki problem h kisse yahan ke logo ko 43 * C me bina ele …,negative
@anilyzethis @arora _ niki Shame sachhi . Objective journalism ki tou maut hi ho gayi hai,neutral
@sanjaynirupam Sir ji kissan aap logo ki nhi he unko muft ki khane ki adat nhi he kisaan khud kar ke kha leta he un …,neutral
@News18India Police should take action against him jaan kar mahool kharab karne ki koishish,negative
@SushantSinghRa _ Bhosarike suwar k goo sunna hai k tere tantrums bohot hai industry meh Abe behen k laude 1-2 film …,negative
"@ luckywinner10 ohhh , send some here ? sounds GOOD",positive
ugh I 'm pretty sure this is what dying feels like .,negative
@Shaheer _ S Aap se inspire hokar Mr Dixit I wrote my first shayari ! I dedicate this shayari to you Abir ! Aapki yeh …,positive
@ vivalariaa aww . That sucks .,negative
"@ rubylux after Raygun finished in Brighton we came out to get cds , but they said you 'd already gone",positive
Does not like being inlove with someone who does n't love me back,positive
i broke my microphone,negative
@HalaPlayDotCom @kathuriaaman7 @Tejsvee1 Feeling really good kafi dino sae contest khel rha tha but aaj jeet मिली,positive
I 'm feeling light headed and sick,negative
people over bored,positive
@ cardiodoctor2be Great ! Prob would be better if you were here,negative
So last night i left my kids under my parents care and my husband under his own care so i can have an Iftar date w …,neutral
Media ka kaam h logo ko desh bhakti sikhana or pakistan pr debate karana .. or hindu muslim pr debate krwana ... Shay …,negative
@StyebS @manakgupta @ECISVEEP Pahle to bolte the ki evm hack ho rhe hai aur ab bol rhe ho ki badal rhe hai abe cho …,negative
@RGVzoomin Ram Gopal ji apko next film k lie subhkamnaye,positive
@ BSEENANDHEARD THAT DOES SUCK ... Sorry Rache,negative
getting ready for my mani / pedi,positive
RT @Manojda36238495 @cmohry @vgbharat Naib tehsildar Ka paper leak ho gaya Hajaro mehnati students ki mehnat par pani fer diya yahi hai …,neutral
@ramram2you @ipunamchoudhary @narendramodi @BeingSalmanKhan To polticians bhi to wahi krtr h lime light me aane ke liye,neutral
RT @halalpepperoni if you made duaa for something and you didn't get it in this life you will get it in the afterlife yeah I would lov …,positive
@sanjaymanjrekar Abe o zyada mat bak .... Kya papu new guinea pehle continuously WC jeeti hy kya,negative
@ dansterdavid yeahh . did you update to tweedeck v0.25.1 ?,negative
@ musingsdreams congrats ! I 'll expect samples when I visit,positive
@aasii _ malik @tum _ Sbka _ King matlab tu bahut kuch nikal sakta Hai ab tm saad ko direct pagal na bolna cha rehi ho tm …,neutral
Ca n't sleep . Tummy growling . Allergies acting up . Faaaaaiiiillll,positive
"@ beckyp234 no wait ignore that , the contest is already over",positive
"Hmm . I think I 'll go to the Royals v . White Sox one . That 's the one 3 huge baseball fans told me to choose , and I trust them ... kinda .",negative
@Boss80272767 Hmne to record tod like kiye h ...:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,neutral
@oyeeemeow Lanat un pe bhi honi chaayee jin ko Allah ne itni khoobsorat shakal di hai lekin phir bhi is se khush na …,negative
@ MattJo still down I swear I did nothing,positive
So today's Eric girlfriend's special day . Happy birthday @nagyeogn . May all yourtrue . dan salam kenal . :partying_face::call_me_hand_light_skin_tone:,positive
@arunjaitley Sir ji u r grt person bagwaan app ko jaldi theek kar de luv u sir ji india need u,positive
@ TerryDiabolik how was last night ?? ? so sorry we we had a looooong night .,positive
Finished preparing my Lasagna thanks to @ NicoleCarina well rested and ready to take on the world with a little help from Blind Pilot,negative
@SuPriyoBabul My dear sir jo bara TMC neta BJP se jog dekar party Ko kharap karta hai osko hum sob like nahi karta,negative
@WFRising @TOIBengaluru Bangalore ka satyanaash Kiya hua hai Present govt . ne ... pata nahi lab jaayegi ye Corrupt govt . :thinking_face::thinking_face: :frowning_face::thinking_face::frowning_face::thinking_face::frowning_face::thinking_face:,negative
Bored in history class . Listening to music,positive
RT @RDSharm18835844 @Shehla _ Rashid Isi ko kahte hain ram rajya agar sarkar in gundo ke saath wohi salook nahi karti hai to aisi sarkar ki …,negative
RT @luvvjeonjk someone replied me this I'm a PH ARMY it's a big deal for me she's so sweet she even translated it :weary_face::heart_suit: LANGUAGE is NOT A …,positive
"@ marlaerwin Embrace your inner dork , your one of us Here 's to future cool opportunities !",positive
RT @ShamsUd41832425 @WarsiSony Mera Behen @Warsi Sony Me Esiliye EVM Nahi Ka Gutala Nahi Mantahu Kiu Ke Congress . SP . BSP . NCP . Aur Dusra …,neutral
SarfarazAhmed MASSIVE RESPECT to our Captain Sarfraz for wearing our national dress World Cup jeeto ya haaro per …,positive
@ sir _ will - CRACKER BARREL ! ! I was lucky enough to go to two of those during my 10 weeks in the states,negative
Is very upset at the moment,negative
@CongressSevadal @DineshRedBull Very good decision lekin sirf ek mahine k liye nahi balke hamesha k liye godi m …,positive
RT @Maheshrupareli6 @bjp _ ka1 _ virodhi TRP ka lagatar girte jana or KAMAI ka koi chilana nahi rahna ye aek karan majbut malum padta hai kyu …,neutral
SORRY FORGOT TO SAY. . LUV YOU MOM UR THE BEST,positive
Ghalti Ahmed Shah ki nahi hai ghalti usko misguide karnay walon ki hai Stop hating a kid for God's sake,positive
reading New Moon ...,positive
@chemc1990 @imsabbah Ab isme kya trap .... sound pollution Ko to secular ( asli wala ) rehne diya jaye,neutral
"@ abgroove yep that 's what I get 4 tryin 2 b cute ..... but @ least im cute , lol",negative
QueenD :crown: @drashti10 wish a happy birthday to @poojaAgor :smiling_face_with_hearts::revolving_hearts: - - - DrashtiDhami Geet Muskaan DillMillGayye …,positive
Ma'm Inko Itna Arrogance Hai ke Haar Ko Pacha Nahi Paa rahe hai !! Jab Raja Ravan Ka Ghamand Nahi raha to Unke Samn …,negative
@MamataOfficial Mamta Banerjee na Jane ho kyA Hai tumko ye desh Ram Ka Hai JaiShriRam haar Ka ghum m dubi ho bus b …,negative
@abpnewshindi ABP News ke Hote Bhajpa karykarta MLA ko koi Darne ABP News Mahila ke sath marpit ko Jhoota sabit Kar Dega dega,negative
is having a bad day - email not working properly and looks like the 10km run is off for me,positive
I 'm cold ... I 'm alone ... I 'm bored ... I 'm hungry ... OH wait it 's lunch time,positive
. insomniac.fuckhome,negative
RT @laiahnna i love Meg i love City Girls i love Cardi i love Nicki i love Rico Nasty i love Kash Doll i love all the women doing sh …,positive
@JM _ Scindia SIR YOU ARE MY FAVORITE POLITICAL LEADER YOU ARE ALWAYS MY HERO AAP KE LIYE JEET HAAR KE MAYNE …,positive
"@ critzcl I know , we are both very happy and surprised because it 's been about a week ! A nice neighbor found him and took care of him .",positive
@Gurmeetramrahim good morning pita ji thanks for the new day pls bless me sewa sumrin and parmarth bakso ji …,neutral
The best thing Liberal Journalist can do is to normalise everything and using ‘ Modi 2’ is one of them . Bhaisahab p …,neutral
@ flicka47 LOL ! Boxed Trifectas all the way ... I like horse racing they just closed our local track,negative
i miss my old friends and self .,positive
@geonews _ urdu Mery family meb kaafi qabil lg hain ..... Kia unki Pakistan me koe jga nahi ?,negative
Poo . I found ddr . And its kicking my a . But im still AWESOME .,positive
@ BlondeGurl0410 tweeps ... haha thats cute,negative
@narendramodi BJP sarkaar Namo Narayan Modi ji ki sarkaar good morning btt Bihar se Bari Jeet k Lia badhai btt ish …,positive
weekly weigh in : lost less than 1lb . this week disappointing after last week 's 4lbs . Still the least I 've weighed since 2004 though ...,positive
@free _ thinker @abhisar _ sharma @free _ thinker ye Andh namazi ki kartut tum advertisement kr rahe ho Andh namazi log …,negative
@suraj _ yadav2005 BJP ke log dongh aur Gundagardi janate Hain media unake sath hain . bas public ko wahi dikhate Jo …,negative
@devamitrapanda Haha super :thumbs_up:. Aap bhi aaiye idhar juhu beech par toh aate honge kabhi aap ? M rozana yoga karne jati …,positive
@urbansindhi mjko ni chaiye :face_with_tears_of_joy::face_with_tears_of_joy::loudly_crying_face: mai apne ghr k electronic appliances tod k khud hi nikaal lungi,negative
@BCMc69 To bsdk to tu reality me samaj ki vo chali gai tera kat ke Ab nahi aane vali,negative
@sagarikaghose @BJP4India TUM JAISE DOGLE LOGO KI WAJHA SE CONGRESS KA YE HAAL HAI ... HINDUO KE KHILAAF PROPOGANDA C …,negative
RT @Odiapuo I said Kejriwal they replid ' aaj phir kis ne maara ? I said Nahi nahi Kejriwal they replied ' phir Modi daura pada ky …,neutral
"Big game tonight , to bad it 's on at 3 in the morning",negative
@satish _ rajaram @SureshChavhanke Aabe chutiye pakistan ka sapna hai ye to gazva hind chutye pakistani ho tum jo gaz …,negative
@fara _ yousaf Api app b boht tezz daka hova match ko kah rahe ho k nahi daka atna mohbat payer hai Pakistan sa k harte nahi dak sakti na,neutral
I dont understand why god takes good people ? R.I.P melissa ; thinking of the martuccis,negative
Sare Muslim logo ka theka @ImranKhanPTI @asadowaisi @kavita _ krishnan @ReallySwara a logo ne le rakha hein ...:thinking_face::thinking_face: Leki …,neutral
@ gmorataya closer . home not yet,negative
have just been informed that my wife dreamt last night she was proposed to by @ schofe via twitter . Sodding accepted too,positive
@ hanniewoo That 'll be me then bbz x,positive
Ajeb koi jahiloun n youtube p channel banaye hue hain parhana bhi nahi ata sahi s saray concept ki aisi taisi krdi,positive
@ TheSpecs yes please,positive
"@ NoToriousTori Okie doke , later ... good luck sleeping",positive
@priyankagandhi Mrs vadra Twitter le likhne SE Kuch Nahi Hoga zamin pe Ayi students ke sath sangarsh me bhagidaar b …,negative
@ jennydavis LOL ! I thought that was a NY accent he picked up from all those years out there .,positive
Hello to all new followers from warm and sunny Tokyo !,positive
i hope if my mom lets :$,positive
Also be sure to check out my vector work - Vintage Fender Electric Guitar ~ shamelessSelfPromotion,positive
Gandhi sirf wo nehi hota Jo Gandhi ke bansaj ho Gandhi wo hote he Jo Bapuji ke adarsh pe chalte Hain . Ajj log sama …,neutral
in sooooo much pain-my toe nail ripped off,positive
@DesiStupides Teri ma ka sakinaka tujhe Bhadi chinta ho rahi aaj ab 2014 se pehle bhadve log bethe the tab tu dudh …,negative
@D _ Roopa _ IPS What a shame to be in news . Zumlebaaz to kaafi hain par kissi kissi ko asli Roop dikh jaata hai . Respect D . Roopa,negative
oh i meant to say fun by myself. is that sad ? its even more sad that i read that over .,positive
@ mynamesnemo1 tell me about it,positive
"@ ShellyKramer @ Pixeljunkie202 Me , definitely in my dreams LOL",positive
I hope I have a nice day first let 's check the news,negative
@vinaykashy @akshaykumar @officeofssbadal @Gurmeetramrahim This Ram Rahim is rapist and behind bars . He is guilty a …,negative
@azkhawaja1 Are a madarchod apni team dekh randi ka aulad 105 run banaya bahen ke lore teri amma chod dunga madarch …,negative
@iamamirofficial well performed boy ... Thank god ap ne izzat rakhli thodi ... Pakistan ko 10 wickets defeat se bachane kelye thanks,positive
@AmitShah @narendramodi Aapko aur Manya Pradhan Mantri Ji ko shapath grahan ki bahut bahut shubhkamnaye aur 2024 Ke …,positive
@ addiecoop It 's okay . ;) I have those moments once in a while. lol,negative
SEXTA FEIRAA *-* FollowFriday @ britneyspears @ brunoinsiders @ loosho @ portfreak @ RealBRITannica,negative
@maliniawasthi @richaanirudh Ma'am aap ki smile ko copyright kar dijiye . It gives immense happiness seeing your smile .,positive
@ANI Bina ministry k server nahi kar sakte desh ka ministry se maal milta hai isiliye sabme desh seva ki bhawna jaag gayi,positive
@vicky _ ratia @ColdCigar @YRDeshmukh Waise gulami ka asli wajah sangh wale nahi batate honge . Woh hai aapsi dushman …,negative
Dil bharta nahi Aankhen rajjti nahi Chaahe kitna bhi dekhti jaaun :red_heart: @bilalabbas _ khan BilalAbbasOnJeetoPakistan,neutral
@BHIMSIN25246977 @HarleenSKaur @SajidKhan _ 16 Hme zroorat nhi . Humne Sikhism ko bahut study kiya hai . The great guru …,positive
"@ TomFelton Hehe , I totally agree . hope it all goes well today and that you are pain free afterwards . Stupid teeth .",positive
Happy birthday to u shah G Khush rahein Abaad rahein Allah Ap ko humesa Salamat rakhe Ap jaise logon ki zarorat hy …,positive
jb samny wala kuch keh raha ho to phir bass usski suno or sirf muskrao :winking_face_with_tongue::winking_face_with_tongue: cox apka time bhi aiga phir ap bolein …,positive
RT @OfficialAlisah Thank you so much Lord God for everything ! Please help me to remain focus on what's my main purpose in this life AMEN !…,positive
@BBMarathiTrolls @ColorsMarathi Arey bhau iss bar budget kaam hain na :face_with_tears_of_joy: Lonavla se direct goregaon filmcity mein set laga hain :grinning_face_with_sweat:,positive
With a watermelon slush from sonic. yayyy ! x _ kristiee,negative
@whosthatmiss :face_with_tears_of_joy::face_with_tears_of_joy: beautiful :grinning_face_with_big_eyes: smile ! Ab Mein b braces laga unga ! But DP amaaaaaaazing ! :OK_hand::OK_hand::OK_hand: mast bilkul mast,positive
"Today the kids are out of school for summer , but when will summer be out for the kids ? ? We are gonna float away from all this rain",positive
is very bored at work,negative
@News18India A bhut achi bat hai Thakur prgya gribo ko Madt kregi Very good Pragy gi,positive
@ xoxnaquel Yea I know. . but either way I have a Frech final,negative
@sambitswaraj Sorry to hear this ... But koi baat nahi sir desh mai modi sarkar agaya .,positive
Gettin our dance on in the car,positive
And you people give respect to him ! Lol jo apne motherland ka nahi hua tumhara bhi nahi hoga ! India me bhi kai kami …,negative
No no you did'nt get me I saw Leo do it yesterday re :,negative
Today will be awesome !,negative
@Mr _ Ez1403 @AbdullahQ928 Chutiye Google pe editing nahi ki Hain tumhare dimag ki hard disk me jehad naam ka virus …,negative
@itrymybestinnit I'll do you one better and say Allahumma Baarik May Allah protect you from evil eye Ameen ),positive
@DesiStupides @dhruv _ rathee Modi ka baap advani jisse modi rajniti sikja wo khud desh ka nahi hai aur 4 percent bra …,negative
Old days me . . She - sorry baby ab se nhi hoga esa sorry :loudly_crying_face::loudly_crying_face: Me - it's okay :relieved_face: . Nowadays me . . She - sor …,neutral
I ca n't recall the last time I was this sick actual hurts to move and breath and exist and I have about 10 essays due this week ;(,negative
@Hogmanlolz @Lauta _ Arro No one because fortnite will still host 100k tournaments all sundays or even a new wc . They are not stupid .,positive
"Grrr had to reinstall corrupted Firefox - ca n't remember all my add-ons Zemanta , Delicious , Web Dev , Firebug - what am I forgetting ?",negative
@ frenchiep Good morning,positive
@ tommcfly - definitely this one,positive
Omg my little cousin is missing,negative
Srf 1 day left us insan ke brday mae jo mere family ka aik member hae mere bheno me tara ... lucky sis like u in my life ...@CallMeMeeru :red_heart::red_heart:,positive
@RohanKu71444087 M bhootni nhi doondhti .. Khud doondh lo .. Khi khud seva krwane lgi to bad m mujhe blm kroge ..,positive
"@ Lady _ Twitster I heard you the first time ! No , I have no Nik Naks. .",positive
i 'm afraid my ups might be dead not working and making ticking noises,negative
RT @HindeOks If it means something for you Fight for it,neutral
@narendramodi SHRIMAAN MODI JI NAMASKAAR JI PAHACHANO APNEY PARAM MITRA MOHANPAL PANDIT JI VILLAGE MAWAI FARIDABAD …,neutral
"I dreamt about @ liv _ boeree and @ LaceyJones last night ... unfortunately , it was G rated",negative
aaj hamre des ka aan ban san shri narendra modi jee ka sapth grahan hai please inhe sabhi log duaan kare,positive
@ dramaprincess87 cool ! But most of the sizes are sold out,positive
@ Sapnene Thanks for ur support ! I 'll send you the address where you can mail your campaign donations Make checks out to Gresham / Desai'28 !,positive
about to make my breakfast. . hmm . let c. . omelette and cream wud b great .. and a glass of cold milk ? i dont mind. . let roll it,negative
At sara 's house . She has this hollister bag and it 's so damn cute . I want ! I have it too but it 's in yellow gross ......... .,negative
@ keisha _ buchanan he looked amazing wearing my pint,positive
@sherryontopp Bhaag BC ! Kar de saabit ki tu ek baap ka nahi h .... aunty ji Pakistan bhi jaati thi ... jaise tu jaata …,negative
@KhSaad _ Rafique ( Q k ap k mutabik aj k bad bijli gae to is ka zimydaar me nahi hon ga ). Ap aisy e temporary kaam kr k jaty hn janaab ...,negative
Want to go home .... sun is shining But I have to work Lovely kisses to my girlz Kyra & amp ; Alex,negative
City :smiling_face_with_heart-eyes::smiling_face_with_open_hands: Gaoun ka shoq bhot hai wo srf Pakistan tour me dkhne ko naseeb hua tha :pensive_face::crying_face:,negative
@MadhavSheth1 Aap ne bhut sare apne realme fan kho diye sir Mene apna data khoya tha lekin wapas Paa liya thanks …,positive
@sherryontopp @RahulGandhi @priyankagandhi @ahmedpatel @INCIndia @IYC @MahilaCongress Yahi sab bakwas kar ke to harwa diya congress ko,negative
@ southerndelite How was your weekend ? Did any MD 's fall in your lap ? Either way ?? ? me something ! !,negative
Israel America India tumhare kabhi dost nahi ho ... ae musalmano in per bharosa mat Karo ... ye tumhare mulk or Islaam k dushman hain,negative
@ delovelyTM no I do n't have a gym membership but I do want to siGn up !,positive
@sibakiakungu @ai0fgiru @NS _ jkt @GRR44B @MukeGile73 Klo lagi sadisnya grep gagu 3jam :see-no-evil_monkey: Ato argo teri kena macet 1jam Biasanya yg argo 17k,neutral
i ca n't see most blog updates that I follow on my dashboard . why is that ? i 'm missing their post .,negative
@SunilTitota @RiaRevealed @PMOIndia Nhi Yehi toh BJP ke superstar pracharak h Jinhone apna kartavy sahi nibhaya u …,negative
nope ! who 's been slided ? We have,negative
@ gabsi LOL We must introduce our daughters to each other - mine says similar to me,negative
@chslam7 @bhagwadhari108 @OzairKh33347310 RE MADHAR CHOD TO MANDIR ME TU KOUN SA SAHI KAM KARTA HAI BACHXI KA REP K …,negative
@anjanaomkashyap Comon anjana madam lagta hai bjp ne bahut paisa diya hai Ur shows r total in favour of Modi Stop …,neutral
RT @gurinderinsan1 @Gurmeetramrahim good morning pita ji pls bless me sewa sumrin and parmarth bakso ji WorldNoTobaccoDay NoTobacco ,positive
Cyn2 is confused with twitter. . dunno what to do. .,negative
Desh ke sabhi 10 karore Rajputo ne BJP ko vote nhi But Th . Shri Rajnath Singh ji ko uchit pad na de kar sabhi Rajp …,negative
Um where did ontd go ? ? Sad,negative
Kab auron ka sath nibhate hai log Aansu ki taraha bichhad jate hai log Wo jamana aur tha jab rote the gum me Ab …,neutral
Just came from dentist. . Have to get my wisdom teeth pulled !!! !,positive
"@ belovedmama yay for the kids , boo for the ankle hope you 're up and running again soon !! !",positive
@AqsaaaaaaJ Jatna in Muleyo ne Islam ko nuqsan ponchya he aur kese ne nahi In muleyo ki jahalat se hr saal lako m …,negative
About to embark on a 12-hour flight . Yaay ...,negative
@ saraahjay everyone will be there except me,negative
@kamaalrkhan Sir aapke survey ke hisaab se Rahul ji aur Modi ji mein bhi kaante ki takkar thi . Aapke durvery bhi aa …,neutral
@MiftahIsmail Baighairat Admi tum nay hi last budget banaya tha na ? Na sir na pair ! Kuttay ki tarha ab bhonkna band …,negative
"@ garylamb , @ shawnlovejoy : Hey he is walking ... Does n't that count ? If you walk and then eat then walk again ... got to be good",positive
@narendramodi Bohut Bohut subhkamnaye Sir ... We all are with you always .. You are our pride .,positive
Since you've been around i smile a lot more than i use to ! charot haha,neutral
Modi ke dalal ho tumhe sirf modi modi karna hai to karte raho aise debate hoti hai jaise tum log karate ho audio do …,negative
@18Rawpower BC ... bsdk ... halalaproduct Teri gaand Jalne ki boo aa rahee hai BURNOL lagaa le .. bhej rahaa hoon,negative
nice concert bloc party & lt ; 3,negative
two weddingto the salon today -- and I have a bride,negative
@ChDadaPatil Saheb te mahapariksha portal kade bgha n Pwd je chi score list lagat nahi aahet ???,neutral
@mr _ sanam _ @Iamkira87130380 Sanam g ham chod ne balo me se nhi ha apne yadavo Ko samjhaye dimple Yadav Ko kaisa Dho …,neutral
I gotta go now . I hope everyone has a great day today ( or evening for those of you across the globe from me ) . lol,negative
