sentence,label
Mere Bharat ne aaj modi ke kaaran duniya ke top desho me apni jagah bnai he via NaMo App,neutral
@mohibmirza @Fifusince1992 Yes humein is WORLD CUP 2019 ka start positivity k saath krna hoga Lagado zorr macha do shor MoreKaShor,positive
@abpnewshindi @BJP4India @asadowaisi @narendramodi tu saale Hindu ko 15 minat me khtam karne ko bol or Hindu tum …,negative
< 4 4 1 9 > Hiiiiiiiii ! New moot ! I hope we get close soon !:pleading_face::revolving_hearts:,positive
@sanjeevparmar02 @ramnathjha7 Shatrughan Sinha / Yashwant Sinha / Arun Shauri ye log sabse bada bewkoof aur moorkh …,negative
Tamam students ko inform keya jata hai k jin student ka Midterm Exam marks ki waja se paper fail hai wo jalad az ja …,neutral
GooD M :face_blowing_a_kiss: rning Pita @Gurmeetramrahim ji ~:folded_hands: Dhan Dhan Satguru Tera Hi Aasra :folded_hands: Bless me to keep u in my mind everytime :red_heart::folded_hands:…,positive
@arunkumar783 @Khulkar _ Bolo @KamleshRti RfpGrp ke officer se le kr constable tk ki ye paisa jata hain Railway Ka b …,positive
@saimasadeek @Irumkhan40 @MaryamNSharif Sister buri baat aysa nahi boltey kisi ko chor taber . . . . . . . Pori bat …,neutral
Happy birthday veer j :birthday_cake::shortcake::cupcake::bottle_with_popping_cork::clinking_glasses::red_heart::red_heart:. Waheguru ji hamesha chardi kala ch rakhe . May this birthday brings lots of happine …,positive
why is my brain suddenly playing koi pathar se na maray mere diwane ko what is this bakwas,neutral
@Aakash _ SRKian Hum log teachers ko pagal bana ke class se nikalte the ye log maa baap ka chutiya bana karke date pe nikalte hai :face_with_tears_of_joy::loudly_crying_face:,neutral
@Sidharth264 @Swamy39 @pGurus1 Smay btaega . I hope he gets the honor . I hope mahadev gives him what he deserves !,positive
Paneer Tikka recipe Sabse pahle paneer ne aur uske baad uspe tika laga le Paneer Tikka ready funnyfood …,neutral
@DrAyeshaSpeaks Shaid tum ye pata nahi k Pakistan ki government ghareeb hai karzay talay doobi hoi hai or public am …,neutral
@ArkanPalany @saragardii Hahahaha na baba bas amazha ba nawi sha3irakay bka tkaya :face_with_tears_of_joy: Ba awa haday mn bi lo tu kaka :face_with_tears_of_joy:,neutral
Peechle 5 world cup se mein coca cola ka dhakkan ke peeche ka code sms kar raela hai lekin aaj tak final mein jaan …,neutral
Sabhi ko hamare taraf se bhi badhai,neutral
@News18UP Ye coaching centre Nahi hai paisa kamane ki dukane hai Sarkar ko inke khilaf Kuch na Kuch action to …,positive
@sardanarohit Sardana Sarkar ka pithu Sharam kar Insaniyat nhi toh patarkarita chod do I hope bjp wale …,negative
@trspartyonline kcr - federal front - mungerilaal ke hasina sapne !! Ha ha ha @TigerRajaSingh @BJP4Telangana,positive
RT @OdirileSOuLare responsible for over 70% of world's carbon emissions I don't understand why we South African consumers …,neutral
@sardanarohit Very late Media only defamed Cong by such taglines Cong ka hath Pak ke sath Media set narrative X p …,negative
@narendramodi bahut bahut shubhkamnaye apke dusre karyakaal ke liye .... humari apse apeksha hai ki jo apne pichle 5…,positive
@aashnaaaugh Is bajrangi that good a movie ? Didn't see yet,neutral
Madhya Pradesh ki kamal nath sarkar ko desh ke Tirange ka Apmaan kr rahi hai ye raat ke 9.35 pm pr pic li gayi h co …,negative
@narendramodi Videsho me jankar is desh ka pmka entertainment karta hai . Desh me pani ke liye …,neutral
@Pandey66shas Beat yourself instead of me ... Jaab andar hi andar marrahe ho aur upaad se jhoot Bolte jarahe ho ..…,neutral
When she sends I love you but the message shows * forwarded *,positive
@shariqana I really don't see why you think middle class people like jokes like that and how shit like ' baba ji ka …,neutral
@CrazySim01 @_ Break _ Free ___ Ye ladkiyon ka bada hi galat kaam hai .... first they order a different drink than their …,neutral
Thank god babes mahan nahi bani and biji bauji ko mana kr dia sath rehne ko . Because they are hypocrites :smirking_face::confused_face: Khuran …,negative
@smritiirani @DebasreeBJP . Congratulations to both ! Hope @smritiirani and @DebasreeBJP as minister for …,positive
RT @EkAbhijeet @Rohitsahota007 @foxstarhindi First space movie hai bc aur ye bc ek poster nahi de rhe Launch se lekar mars ke chakkar lg …,negative
कबीर_साहेब_प्राकट्य Sarw brmhando ka rachnhar kal ( Brmh ) ki tarah dhokha na dene wala Kabir dev arthat Kabir …,positive
@MeinShoaib @moronhumor @seriousfunnyguy Bhai Aisa culture tumko Mubarak Jo haar jagah mazak ban jata ho,negative
Still no electricity ....?? Kitha ibadat kr Raha ho WAPDA walo ... Sadi neind kharab kiti na ..@DCRawalpindi,negative
listen this utena figure is so beautiful I am in love looo at her hair and the detailing !!!!!!!,positive
@choga _ don Ye meme rohit nahi dekh payega kyunki bo abhi soo raha hai . ipl jeetne ke bad . Wc ke practice game me jab …,neutral
@ShahbazTaseer Happy Birthday Shaheed _ E _ Insaniyat :birthday_cake::party_popper::beating_heart: You will be missed always Bravo ShaheedSalmanTaseer,positive
RT @AmitCho51203755 @bhadusunil29 @ashokgehlot51 @SachinPilot Sun le sarkar nhi to jo lok shba me hua h usse kai bura vidhanshba me hoga,neutral
White pizza really good asl :face_savoring_food: I ’ m just mad af I ’ m lactose now :disappointed_face::unamused_face:,neutral
@HinaMaharN @AseefaBZ Fearless stare huh lick my ass ... the bitch is dheet and beghairat .... zardari thu gaandu hai …,negative
@KSJSEPlPHANY Trump America hates minorities ! Them boooooo ! M0di India hates minorities ! Them PATAKA PHODO !! :party_popper::party_popper:,neutral
@MPRakeshSingh res . sir sadar namaskar i want to see you in cabinet sir as you told that development of jabal …,neutral
@itsBabarAli BSDK Uske kapdo pe mt jaa Jitna Pakistan ka budget h utne ke to Gandhi ki Bakri Badam khaa jati thi,negative
RT @ChowkidarRam5 @RailMinIndia @PiyushGoyal Dear Sir My PNR no is 2462603089 Sir tomorrow will be my exam of RRB-JE First time I am re …,neutral
BJP ko Election mein fayada hua perntu bahut saare kaaryakarta on ka nuksaan hua sadsya mare gaye aur abhi bhee …,neutral
@NaveedRehmanr @notorious _ khan @Engg _ Wahab @PJkanojia @ssarwar2 Modi ne yeh sab nhi karwaya hai . Yeh yagan k politi …,positive
@sardanarohit Bahut jabardst rohit sir ! Wse Ashutosh ji ko congress ka spokesperson bna dena chaiye bahut dukhi hai bechare,neutral
@News18UP aise hi karke jitao bhai modi ko and no one gives a shit about musalman with their useless problems like this,negative
@AmarUjalaNews Jinko khud Nahi pta ki RamcharitManas kya hai wo bhej rahe h BJP neta ko phle khud samjhna Chahiye f …,neutral
Dear viewers thank you for you unconditional love and faith @CNBC _ Awaaz,positive
@sardanarohit Tum jaise log tv studio me batkar bjp ki dalali karo totally channel aur opposition ko gali do g …,neutral
RT @aashishomg @ashchanchlani Life jhand Hai JCB ki kudi badi mast Hai :face_with_tears_of_joy::rolling_on_the_floor_laughing::face_with_tears_of_joy::rolling_on_the_floor_laughing::unamused_face::man_facepalming_medium_skin_tone::loudly_crying_face:,positive
@TalatHussain12 What a shame is khoti k bachay k pas aur koi khabar nhi,negative
@nytimes That's cause we have nutty new agey humans in the U . S . Social media not helpful . Fake News !,neutral
RT @goonereol Didi Intolerance ..... Freedom of speech etc etc . Let us unite & fight this ' fascism '. Didi This man is shouting Jai Shri …,positive
@dur _ rahiye Larki bhaag jaati hai ... She also needs sex ...,positive
RT @imsumitrathi Jai Jawan ! Jai Kisan @narendramodi ji is making us 2 understand what is that Hats off ModiSarkar2…,positive
@msarosh @mufc _ affanf9 Not Australia ICC events me Australia ke against toh hamesha hi achha khele ho ...,neutral
@mssirsa @sherryontopp Isse bada besaram indian politics m kabhi hua na hoga . BJP m iska baap koi or tha or CONGRESS m aate hi kon hogya,negative
@jutta _ di _ kuri Ye toys apka hn kyn ka ap JuTtT hn XD,neutral
RT @AskAnshul 10 people arrested by Mamata Banerjee's police for chanting Jai Shri Ram . TMC goons went one step further and BJP Worker st …,neutral
@thegirl _ youhate htf would I know mujhe toh khud 90% YT samajh nai aata,negative
@aajtak feku hai ye aisa chaka mara ki caught out ho gai puri congress bada ayaa tha Modiji Ko Bahar Fekne,neutral
@SushmaSwaraj Aapne ek iron lady k tarah Kam Kiya aapne videsh Tak aapana loha manbaya so mam you are great,positive
Jobs nahi hai GDP low ho gai hai har jagha Hindu Muslim pe charcha . Par nahi apko to StopHindiImposition trend ka …,negative
RT @syedasimwaqar @myogiadityanath ki sarkar me UPPSC ne record bana diya khule Aam exam ke parche bazaar me bik rahe hai Lekin Kamal i …,neutral
Ab Tak shuru bhi nahi Kiya @AmitShah ji ne ... Dekhiye aaj ka news ... Yeh Darr Acha Hain :grinning_face_with_big_eyes: @BJP4India …,neutral
:camera: Happy Birthday Rahne Sinclair / Wolfsbane !,positive
@farah17khan @Rampuniyani1945 @Uppolice @igrangebareilly @adgzonebareilly Ab bjp sarkar hai desh me aesa hi rahega …,positive
@DennisCricket _ god bless u dennis i wish u recover well from your mental illness most negative and chutiya …,positive
@Ibne _ Sena @bprerna Freedom of speech hi problem hai . Pakistan Mai ye bolke dikha de koi - Pakistan Tere tukde Honge …,negative
@GulRyx @Oye _ Dani _ Yahan humidity ki waja se sweating hoti hai bht Jo bht irritate krti hai Punjab side per j …,positive
RT @Ambar _ Aum @shoaib100mph Na naa your boys played really well ! :face_with_tears_of_joy: This meme explains it all :winking_face: PAKvWI WIvPak,positive
@Shailes76803503 @kishanjha3 @kunalkamra88 Is bkl ki shakal hi suar jaise hai ... usi ko dekh k log paisa fenk dete hai,negative
RT @alteredcarbon83 @zoo _ bear So what ? She will again vote for BJP bcos hindu khatre mein hain !,neutral
@confusedarmy _ IT'S MY BABIES WHO DESERVED SO MUCH BETTER TRULY SCREW THE WRITER SAARE CHARACTER DEVELOPMENT KA RA …,neutral
@SirPareshRawal Only imandaar loko j sui sakvana and good thing is they can always have nice sleep !!,positive
bc lekin hum criminal ka fan to nhi hai jo shera se apna ga * d fata chuka road pe car aur jail me ghar shera ne s …,negative
RT @deerminho that's the most BEAUTIFUL pic to ever exist like look at him in his beautiful outfit and his beautiful eyes and his beautifu …,positive
@ravipratap913 @RahulGandhi Sabke daaman me daag hai koi apne ap ko 100 % sahi bata hi ni sakta jo desh k liy congress ka neta bne,positive
@AcharyaPramodk @INCIndia akhir kyon nhi 100% vvpat ke ginti ke liye bada kadam nhi uthati Kahin congress bjp ka i …,negative
@Nationalist _ Om Islaam kabool karne ki bohut AAG lagi thi Jawaani ka bhooth jo sirpe chadha tha . Ab Jawaani ke s …,negative
@ANI 2 Articles on Islam Khatre mein hai tommorow . Esa mat karo @KailashOnline bhiyaa . Humara dhandha band karaoge kya ?,neutral
Bhakto dekho evm mata ka chamatkar aur ballot baba ka kamal fenku aur tadipar ki jodi evm chor hai yeh kadvi sachc …,negative
Allah maaf kare yeh tou ayat ul kursi se bhi nahi jarha,neutral
@PresidentVerde Gau rakshak ne iska mob lynching nhi kiya kya is baar Or koi chowkidaar bhi nahi dikha abhi tak jo …,positive
@NormHansonART I love Bena :green_heart: This pic is from Mirboo North during the week,neutral
RT @JolineWallenta :rose::woman_and_man_holding_hands: 𝐹𝒾𝑔𝒽𝓉 𝒻𝑜𝓇 𝓊𝓈 :woman_and_man_holding_hands::rose: We fight for a NashvilleMovie @LionsgateTV @CallieKhouri !! :memo: We fight for you Ray . For Rayna and …,neutral
RT @saadmohseni [ video ] our Afghan street food series Degdan wa Tanor with Mitra ( English substitles ). This eps focuses on Simiyan ,neutral
@SinghArunanjali @myogiadityanath @BJP4UP @drdineshbjp @conalok @BJPLive @BJP4India Modi tujhse bair nahi Yogi teri khair nahi,negative
Aaj ka gyan :light_bulb: Zaruri nahi ke office me der tak Kam karne wala ladka mehnati hi ho Hosakta hai ke …,neutral
@karaaarajawab @Being _ Humor Wo chhed bhi is jhaadu k karan bana hai warna ab tak she was shitting from his mouth,negative
@virendersehwag World cup dekh rhe the sir 5 ko India jitega Dhwan virat Rahul ka bla bolega Jai hind Jai modi,neutral
Ha ha ha ! Pakistan ka Sabka Saath Sabka Vikas ..,negative
@ach _ Yahusef It ’ s the retention bro it draws some of everybody to you both fortunately and unfortunately,neutral
@nidhichoudhari Ek IAS officers ish tarh ke cheap baat krti hai chi sarm kro tum IAS nhi BJP ki chamcha ho,negative
RT @dadgotgametv [ CODE DAD ] War Pike = Best Don't @Me ! | ! grubhub ! sub,neutral
@SunshineArshiya @ayeshaqueen111 @syedaanam1 We r ready dill o jaan sa :winking_face_with_tongue:,neutral
वंशवाद HAR PARTY ME HAI UPPER NAA SAHI NECHE PAR HAI JARUR PHIR BHALE VOTE BANK KI RAJNITI KE LIYE EK DUSRE PAR K …,negative
Har jagah yahi sab chalra in haraamiyo ka Religion Of Peace :victory_hand:,positive
@Zummii _ here Don't worry bhot secure yeh km az km har array ghery ki bas ki baat nahi :face_with_tears_of_joy:,neutral
@sambitswaraj Mujhe aapke har ka bahut dukh hua hai . BHAGWAN JAGANNATH ki jaisi ichchha ............ JAI JAGANNATH ...…,neutral
Manna pdega .... ap logoko 6am . Se continue live repoting krte rhe ..... subh se shaam shaam tak AOK shwetasingh …,positive
@IlhanMN Jahil aurat ; 1 30-35cr ki aabaadi wale minoritu nahi hote 2 Itne saalon se jo muslim gunde harkaten kr …,negative
@KhiladisArpita @PK _ SRKxFanboy __ @Akkian _ Beast Block kr do sale jlte hai dusro ke kam se khud ka Star to gar bhetha hai dono nalle hai,negative
@Salmanaliidol @Jyotica @sachin @nitin @sontv My jaan @Salmanaliidol obviously I'm extremely excited to watch you …,neutral
RT @BhArAthBunny777 NewProfilePic My 6 Years of Dreamtrue :smiling_face_with_sunglasses: My Inspiration My Hero My Love My brother My God One and only @allua …,positive
@mhassan4468 @AnsarAAbbasi @fawadchaudhry Lanat ho Fawad chodre tum par,negative
Happy birthday mammy RIP miss u lots yes :pensive_face:,positive
@MainBhi38466191 Ye 40% Log kon h .. Jo congress ko khatam krna chaahte h,neutral
@PaunMahesh _ INC @ArshadChishti _ @digvijaya _ 28 @arjunmodhwadia @RahulGandhi @priyankagandhi @ashokgehlot51 …,neutral
@sardesairajdeep Tun chuteya hein ki pagal sala teinu kha c na mein phla apni aukaat ch rha kr teri aukaat boot …,negative
@SanjayAzadSln Vipaksh EVM ke bajaye apne sansado pr diyan deti to Aaj ye nobat na hoti tb to vipaksh ke sansado ne …,neutral
Rape cases Yeh aaisa masla hai kay jis kay against har 2nd person awaaz uthata hi but phir kuch din mai woh chup k …,neutral
@Saniakhanhayat Sania apne ese tweets me akhir me pak Army Zindabad zarur likho . Allah apko mazeed in ghaddaron ko …,negative
@narendramodi Humare Pradhanmantriji ko bahut bahut shubkamnaye . Nation good wishes and blessings are always with you and your team :folded_hands:,positive
@KBaimeen @rathodvinod18 @warispathan @BJP4India @narendramodi Khud Ko bol rha he ???,neutral
@CyclicSoul @shossain35 @saileenas @ashish _ nucmed @KolkataPolice @WBPolice Also Jai Shri Ram,neutral
@i _ agent101 Baat aise kartay hain PMLN walay jaise super power chor kar gaye the Pakistan ko,negative
It's quite sad that to even construct ram mandir at ram janambhoomi in ayodhya we need to knock the doors of court …,negative
@meenaku94369356 Har umar main pyar hota hai alag tarike ka ... Nice one,neutral
RT @BeingSalmanKhan Amazing video lovely track bhumroo sung by @imKamaalKhan .. Dekhiye aur enjoy kijiye .. ( Full song on Facebook ) @SKFi …,positive
RT @FaizaMi04044387 Ammi ji this will be the first Eid without you ... I'm still unable to believe that you are no more :loudly_crying_face: Per ammiAllah ki …,neutral
HAPPY BIRTHDAY Morgan Freeman - MY FILMY DUNIYA Help Line No . 08866681188 / 2288 / 3388 / 4488 Born 31 May 1943 (…,positive
Haha !! We guarantee numbers would be wrong :face_with_tears_of_joy::face_savoring_food: And also that you'll have all your questions answered . Sorry we wer …,neutral
RT @KapilSharmaK9 So much love laughter n blessings :smiling_face_with_open_hands: everyone ’ s favorite n meri jaan @aapkadharam paji . Thank u so much for the wonderfu …,positive
@rssurjewala @INCIndia Janab isse kuch nahi hoga Desh Bhakt Bano Vote ki rajniti khatam karo Desh hit me kaam karo …,positive
@Dr _ FirdousPTI Bilkul us ko drr hai k jis khawab ko pura krne k piye us ne apne walid ko jail bhijwaya wo kbhi pura …,neutral
@UngraduateG @YTCreatorsIndia i am big fan of you o will retweet aapka channel jaldi vapas lane ki kushish karuga m …,neutral
@Abnokshius Mujy laga eid hai khula hoga par shit sab almost band tha,positive
RT @imran _ sidra @Asad _ Umar Thats my awsome sir ) AsadUmar Panahgah Islamabad Ramzan2019,positive
@PendharkarRahul Sir hum aapki tarah virat kahan ! Aap to hit hain ! Aapne to 5 saal pehle bol diya tha ki NDA ko 3…,positive
RT @WhiteTorque Height sir se paanv tak Birthday Party nahi dunga Sign poore naam ke karta hun Favourite Colour rangeen hai zindag …,neutral
@sushilsr @MessiDheeraj @Sarwarh21826582 @Bahujan4India @pbhushan1 Nazariya ek rakhiye ... Har baar ... Rakshak par h …,neutral
@ReallySwara I liked your performance in Raanjhana movie . Appreciate it . But then today I feel right what Sundar di …,negative
RT @mohmaaya What the fuck !!,neutral
@DrSairaSajid @BBhuttoZardari @ImranKhanPTI Very disturbing Hukmran aur awam sub behis Zindagi mein sirf paraisha …,positive
My RTRNaps are Frankelio @1540 Kismat @1510 Sponsored by @RatingTheRaces - Enter for FREE here …,neutral
@vikasbha Tum log journalist bann kaise jaate ho . Journalist ka J bhi nahi ho tum jaise log . Mann toh kar raha hai …,negative
Wish him a very happy birthday ! Love !:red_heart::rose:,neutral
@nsitharaman Congratulations @nsitharaman and we are very much proud about you ! Jai hind ! Vande Madaram ! Barath M …,positive
Skyping with my family like “ Look at my beautiful baby ” :face_with_tears_of_joy: . . . cat kitty chat minou miaou meow 猫 ねこ ネコ…,neutral
RT @aasubaby If world is against the Salman Khan then I am against the world We love you Bhaijaan PaidMediaCantHarmSALMAN ,positive
@ShayarImran inko itna goli maro ki ye madharchod apne app ko Hindu k rkhwal smjhne ki bhul na kre . pahle madharchod …,negative
RT @robson _ rkn @Tara _ Deshpande All varieties of Pakodas are great . But 2 which stand out are 1. Palak Patte Ke Pakodas are great but takes …,positive
RT @kch _ mat _ kaho Dil se to nahi ho or wese shakal ka to mjhe pata nahi but aesa kch matter nahi krta :face_with_tongue:,neutral
DSSAgainstDowry Good Morning Papa @Gurmeetramrahim g Bless all of us with Maximum Sewa Simran Parmarth And Success In Life,positive
roz bombay train k bahar se logo ko side me potty karte dekhna log jhopde me hai bhook se mar rahe hai log road …,neutral
@kunalkamra88 @Swamy39 Teri okat gaddaro k talue chatne ki hi he .,negative
@smartypoppat @ShkhRasheed Kamal ka mulk he Pakistan koi behen bhaiyon ko nahi bula sakta to koi najaiz bachon ko :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,negative
@TVMohandasPai How can we answer him ? Sometimes I think that Lathon k bhoot baton se nahi manate .,neutral
@ghanshyamtiwari Janadesh se sirf utsah nahi hai . Dukh bhi hai . Aakhir 5 saal me kuch kiya bhi hai is govt ne ? And …,neutral
@Ahmadfiroz9 @Arvind60042192 @Shehzad _ Ind good you finally got it . i was not discussing anything with you . tum jais …,neutral
@realshoaibmalik @MHafeez22 @TheRealPCB Afghanistan ke against khel nahi paye yeh dono . Kya kheleinge yeh aage . Bak …,negative
Ye to epic hai apne kartuton ki jimmedari irctc pe daal rhaa hai launda ehh ehh ehh ehh,neutral
@bittu7664 tum bahut mast kaam karta hai bittu bhai . :face_with_tears_of_joy::face_with_tears_of_joy::folded_hands_light_skin_tone::folded_hands_light_skin_tone:,neutral
@MaryamNSharif Zindagi may pahli dafa insaf or Qanoon par itimad howa kay ye chor tubber Pakistan may oh sorry jail may eid juzary gi,positive
@ImranKhanPTI FATA se muhabat k alambardar ! TTP se tou table talk karne ka kahty thy locals ki koi auqat nahi ?,negative
@shukriasoomro @BBhuttoZardari @ShahNafisa it is sad that khusra himself was not beaten & buggered in holy month o …,negative
@not _ sekcy _ @Mis _ Bayy @NoorUlAinTariq1 @Aintyou3 @NotyourBishh _ @la _ ya _ li Yes I'm witch :face_savoring_food:,positive
RT @spazedude ON MY WAY TO SEE MILEY FUCKING CYRUS OMG,positive
RT @maninder _ sarna @cskkanu @DurexIndia Hume Chaiye Purush Ayog We Want Men's Right Men's Right are Human Rights . Jis din Men's Right ke k …,neutral
@Guru __ 007 maine kisi ko tag nahi kr smjhe app even m enough to handle you guys alone . i don . t need bheed like you …,negative
@DGsab @BabaPakistan1 Serif aik teekay ke zaroorat hay baqi sub set ho jay ga,positive
@AmitShah Manniye amit sah ji subhkamna apko ummide hai ki aap apne jimmebari ko desh hit mey aage badhayenge jaisa …,positive
Can't wait for chand raat Jab * Mehndi lagy gi mere hath * :face_with_tears_of_joy::face_with_tears_of_joy::see-no-evil_monkey: EidUlFitr :cherry_blossom: ComingSoon,neutral
@Rehan _ ulhaq Even ramadan effect not kicking this time . Niyat hi khrab thi is dafa bhanjon ko khila kar over abid ali,neutral
South Africa ka aisa haal hai ki unke against koi nahi bhi khelega to bhi wo haar jayenge . CWC19,neutral
Ayeeee :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes: thnkuuu so much . It really means a lot :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::red_heart:,positive
@farifusmani @imSandy _ Ind @ANI Ye Hindutva Bhagwa Aatankwaadi Terrorist jaahil kutte hain inke munh nahi lagna but …,neutral
RT @Rekha1571 @AroraKasturi Dhan dhan satguru tera hi aasra bahi ji papa ji bless u & family bless too ji Thnx bhai ji :folded_hands::folded_hands:,positive
@soni888soni @RajaBrar _ INC @RahulGandhi Maa k lodey 6283347818 no Haiga mera Phone kr lvi Fudu saala bkwaas maari ja rea Loda,negative
@jin _ dionysus Meetha Pani on Gol gappa ?? How ?? Why ?? Better you eat Rasgulla then,neutral
@ArvindPachauri2 Sir ji aapneko lik kiya dhanyawad Sir ji aap apney sthar sey pharmacist key liy kuch karey,positive
@smritiirani @narendramodi Thanks ma'm ..... we are always with u .... Mauka mila hai toh aisa kaam kijiye ki jiski mis …,positive
Modi ji plzzzz is saal to kuch kaam kr lijiyega .. desh main halat kharab ho rahe hai . Videshon m apni pehchan se j …,negative
@AjeetSi77257361 Sacchai ko dikhana nafrat nahi hota mere bhai ... Yahan koi Nafrat nahi kar raha .. Sacchai ke dar …,neutral
@Andikaaaditya No . You ’ re already in 20 ’ s sudah tua ya bhay,neutral
@Shalinaahmed0 This is so true No matter what happens you just can't see your amma crying Unka har aik ansu dil pe jaake lagta hai,neutral
@Yuvraj2202singh Are chutiya fake video h ya footbal Ka match dekh rahe hnn log pr andhya n k dikhe,negative
@vivekagnihotri jage tab se savera no holding back now is issue ko pure desh duniya me dikhana hai ek bhi hat …,neutral
@Thobcs _ Bakwaas band Kar which means I love you in Punjabi / Urdu .,neutral
CSPDCL ki lachar vyavstha ke karan hum bhartiya nagrik industrial area housing board bhilai me Modi ji ka shapath …,positive
@MaryamNSharif chori ka nazariyacorruptions ka nazariyamega projectskhane ka nazariya .,positive
@smritiirani many congratulations to you mam .. please mam PUbji game ban karva deejiye jisse children healthy or education per focus kare .,neutral
RT @being _ adhiraj @LoyalSalmanFan1 @RajeevMasand Bechare ko interview nhi dia bhai ne to rone laga :face_with_tears_of_joy:,neutral
@garv5137 @mayankdeshmukh8 @aamirkhan9889 @QuirkyInd @Benarasiyaa @Uppolice logic toh khud ka nahi hai ... jab teri m …,negative
RT @wtffell Me giving my mom a month notice that I will be going out on this specific date at this time with my My …,positive
I second u Par udta Punjab kaun sambhalega Sachin pilot can be second best option He is Grounded…,neutral
@ShayarImran Imran Sir u are great and my big fan Aap hmesa se garibo ke liye bolte nice sir,positive
RT @Mr _ Hasgaha Showed my kids our ( Arts & Crafts ) winning @RobertsSpaceInd StarCitizenSon Cool ! Does that mean your co …,neutral
RT @Sanjayk03552783 @bsesdelhi sirkar rha hu ca . 150826181 ya KEJRIWAL ke maa bhan ak karethik hogi,neutral
RT @SirPareshRawal Ha hA hA .... DAHI ? No no ... Tonsils sooj Gaye thay !,neutral
Are aap log to 1 month ki chhutti par the na ? @rssurjewala Tum logo ki problem kya hai ?,neutral
@shahid _ siddiqui You and your bum chum @Owaisi trust Pakistan and publicly sulk in India on daily basis You spoil …,negative
@345718 _ nk @ankitjain237 Isi ko kehte hai aankh mein patti laga kr k bhakti karna . Jaise congress kuch kiya hi nahi …,negative
@MaryamNSharif Nawaz chor Zardari chor Faryal chor Khaqan Abbasi chor Maryam Safdar chor Shahbaz chor Niazi c …,negative
Mast bakra phusa re .. Windies bouncing out pak . This is fun to watch . WIvPak CWC19,neutral
@OfficialDGISPR 27th Ramadan Mubarak to you and your family . May Allha blessings upon you n your family,positive
@divya _ amanna But why English is acceptable but not hindi ? Matlab chachi ko ijjat nahi de sakte foreigner ko de …,negative
@RailwaySeva AC is not working .they created an issue and said I quote staff nhi hai hamare pass …,neutral
@parveen136 @PiyushGoyal Arey Parveen Pakistan chola ja nei to NRC ayi gi to pakor jao gi our lath mar kor bahar ko …,negative
@MaryamNSharif Kuti chor ki bachi jothi jothe ki bachi ap ne sirf London me hi mehnat ki ha tum chor ki bachi ho …,negative
@Nargisafsheen99 @Aliwazirna50 Shame on you tum log parhe likhe jahil ho but here is some thing i got for u smj j …,negative
Happy Birthday to my brother @ainias _ smith can ’ t wait to watch boys ball out :hundred_points:,positive
@shoaib100mph Damag kharab a imad waseem ke jaga Hasan Ali,negative
@kiritvadgama Good morning Kirit :cherry_blossom: Sorry for the delay we are doing our best to be as responsive as possible :folded_hands: I'll …,positive
@AnwarLodhi Yeh Tabbarh NS ko Nelson Mandela sabit karega !? NS toh Nelson ke kutte ki ' bakiyat ' ke baraber bhi na …,neutral
@Its _ Badshah thanks for sab sahi hai bro :smiling_face_with_heart-eyes: :two_hearts: Ur ultimate :red_heart::folded_hands::smiling_face_with_open_hands::victory_hand::face_blowing_a_kiss::smiling_face_with_heart-eyes::smiling_face_with_smiling_eyes:,neutral
@waglenikhil Are u a fucking illiterate ? Chutiye ja apni dimak ka illage karwa . Dont bark like a mad dog .,negative
@fara _ yousaf Api app b boht tezz daka hova match ko kah rahe ho k nahi daka atna mohbat payer hai Pakistan sa k harte nahi dak sakti na,neutral
@anisahmed36 Desh ke gaddar to vo harami kejriwal hai suver जो हिंदुस्तान की army से प्रूफ mangata hai sadak ki पै…,negative
@FlipkartStories @Flipkart Lag Ja Gale Ki Phir ye Hasin Raat Ho Na Ho shayad Phir Is Janam Mein mulakat Ho Na Ho R …,neutral
@just _ dial RANSU INDIA meri koi led nahi aarahi hai payment dene she pahale bola aap ko daily 10 led aayegi lekin nahi aarahi hai,positive
@MalvikaHariom malvika ji bahut din aap dikhe . very nice shanndar tajgee . good afternoon,positive
dad look it's the good kush ! this is the government dispensary how good can it be,neutral
@suhana7880 Hindu muslim ko apas me ladana Aur khud baith ke Italian malkin ke sath majje se Isai Conversion machinary chalana he,negative
RT @MichelAustruy En direct des Champs-Elys é es . Pas 1 GIletsJaunes . Super ambiance des touristes par milliers . Enfin on revit . ,neutral
@safurayunus94 Happy birthday puraa :balloon: sorry semalam pukul930 dah tidur :zany_face:,positive
RT @Nissar _ Khokhar agr @Asad _ Umar jaisy bndy ko hatya ja skta tu ZartajGul ko farig ker denay k lia govt . ko sochna ni chae,neutral
@TheLallantop Dear Saurabh ji requesting you please make video on emergency I likes your video very much special …,neutral
@AnilaButtPTI Nhi is minister ko b farigh kia jaye humain aisi soch wale log bilkul nhi chiye humne is cheez ko kht …,positive
@narendramodi177 @narendramodi @kpsharmaoli Jis din Modiji pehli baar pm banethe tabhi Bharat ki disha badalne shur …,positive
Aaj fir Mard pm Narendra Modi lege shapath desh ko de ge fir safal netritv Badhai Good luck kafawardsfir dega Awa …,neutral
