sentence,label
@ Ra _ Bies Tag @ AmitShah soniaraga + cong torturedthrowawaypunished by fake cases modi + shah + Gujarat ppl insulted is … https // t . co / RNupds8end,neutral
@ datAlgeriangirl wallah 🤣 but I always had fast metabolism I didn ’ t make duaa for it sksksksksks,neutral
@ meghakookie 🥵🥵 sch m ac b fail ho rkhe is grmi m 😣,neutral
RT @ lb1lalitabathej @ TamannaInsan15 @ ManishKasaur @ Ritika88255523 @ rajniiinsa7 Love u bhut saara sweetu papa,positive
RT @ ThQueenCali13 I 13Love my Mama and I forgave her for th past . She proud of who IAM & life is about forgivness & moving forward . This w …,positive
RT @ shyam5may Good morning pyare GuruPaa @ Gurmeetramrahim ji plzzzz bless me sewasimran nd parmarth # StayAwayFromHypocricy https // t . co / g …,negative
Sir aap ki favret teme konsa he is warld cup me kya englend wald cup jit sakta he # SachinOpensAgain,neutral
# FaryalTalpur kehti hy # Aids koi khas bemari nahi Bibi g agar # AidsBilawalZardari ko ho to masla nahi Ghareeb ko … https // t co / YYGhppRg9V,negative
Dear agar intrest hota bhe to Pakistan k matches dekh k dil brdashta hokar aap bhe not interested keh dety 😂🤪… https // t . co / 9ofCTYOkOl,neutral
Hey guys I m so excited really Suprb Seducted for some coolness !! Are excited to watch the movie .. Watch it out g … https // t . co / KH4mC6gfCb,positive
Mubarak ho aapko Shree @ AmitShah ji desh ki umeed hein aap .. aur humein umeed hai ki aap sabki ummedein pura karen … https // t . co / 78OPeSXDMM,neutral
RT @ eemmmmauel Me explaining My love for my Dog and how I Would die for him My dog https // t . co / qy2O9tsJke,positive
@ IamMafiaa @ Pagal _ aurat @ ImranKhanPTI Ye oxford ka 3 class me pass hue gadhe ko UK me hi job nhi milegi 😂😂😂😂🤣🤣🤣 Or h … https // t . co / 83DVmVwGgj,negative
Irony is ...... Jo laundey / Laundiya ki 5 minute bhi dhoop me khde rehne me Gaand fatt jati hai wo log bhi gh … https // t . co / 3xOyD0w6rq,negative
@ LaliGanguli @ MamataOfficial She is really mad and behaving as child . mamata haram nahi rahana chahati hai . nanga bhagna chahati hai .,negative
💖 Good morning my sweet sweet papa @ Gurmeetramrahim ji 💖 🌲 Plz bless me & my family more sewa sumiran pa … https // t co / VryclP34aK,positive
RT @ Sukhjaykumar1 # BeWise _ ChooseRight @ Gurmeetramrahim Good afternoon guru g Bless us and give us power 2 do more nd more Sewa Simran a …,positive
I am so happy for having such a excited full of potential confident courageous and do or die attitude leader … https // t co / N5QEESi2Vy,positive
Pic1 - Beta tu Congress President banne rahe Amit Shah ab Bjp ka President nahi hai . 2024 mein hum jeetenge .… https // t . co / w5FL8bXJo7,negative
@ MaryamNSharif The day of my success salute Mian sahib you really deserve fr love n respect . Whole nation is wait … https // t . co / vCmngCouBX,neutral
Papu ko tavazo deni band ker dewey . Apney app saaff ho jayega . .. aakhir papu papu hay . Prove ker diya 2019 election … https // t . co / 0sKHK4T1sq,negative
RT @ PanduGadu _ 2 _ 0 Jai Kisaan Jai Jawan @ urstrulyMahesh 😎👌 @ AnilSunkara1 Garu See this 🙏 # SariLeruNekkevvaru # Happy75thBirthdaySupers …,neutral
@ desimojito Well mojito ji u r some short of 30k ... Keep waiting qki intezar ka phal jabardast hota h 👍🏻,negative
@ keysmcgee Nahh you ’ re good don ’ t worry about it ! oh & God Bless You Brother Daniel 🙂🤣 jk,negative
@ TarekFatah V nice look in shalwar qamees tmhari jal rhi hai tw or jaly,positive
@ ZeeNewsHindi Ye musolman ko vodkane ne ki kosis kiya jarahe . Apne fayeda keliye . BJP hsmesa se sob ka saathsob ka … https // t . co / RvGNACLHXo,neutral
I FROM SO GOOD HEARTWISH SO AND SO HAPPY AND BLESSED # RAMADAN OR # RAMJAAN MONTH KINDS TO YOU THE HON SECRETARY GEN … https // t . co / KqaJlomcJO,neutral
@ sheikhsafina Koi fraudi hi ho ga ... corrupt ko support kerne wala ... # maryamfraudi,neutral
@ RomanSaini @ narendramodi kya baat h sir .. aap sabse young hone wha jo apne dum par pahucha h . You are a true inspiration for all of us .,positive
@ Sayed23219671 @ RubikaLiyaquat Wrong comment karne wale sabhi harami mulley MC apni behan key bare mey galat mat likho,neutral
@ OmarAyubKhan Jo jahil patwari shukriya miyaan saanp keh rhy hain wo yeh sun lein k apky chor aur begharat leader p … https // t . co / jnd9eyB2V4,positive
@ Rabiaa _ here ghr waly chor deny hen life style badal lena hai lekin Thori minnatain nahi krni Ego hurt hoti he maharaaniyon ki !,negative
RT @ Layav9 Kudos # KumkumBhagya creatives for showing Abhi “ dumb ( smart ?)” witnessing his own pampered blood crimes to lower his upbringing …,neutral
RT @ DailyO _ Pradhan Mantri Modi's Raksha Kavach Why India's women helped PM Modi emerge stronger in 2019 | @ Sanju _ Verma _ | https // t co / Y …,neutral
@ AliciaGilstorf @ nickyahogan I just need all the Major all the time . Hehe https // t . co / dqEps8TTzX,neutral
@ livingseoul24 Lattoo thera tweet padke lag raha hain ki 23rd ko thu Burnol ka sabse bada consumer tha 😁😃,neutral
@ ThePrintIndia @ ifrahmufti @ SMHoaxSlayer @ Atheist _ Krishna sir badhiya kaam pe lagaye ho sbko 😂😂,positive
@ PiyushGoyalOffc sir aam public ko dikat hoti hai safar ke dauran ticket nhi milne pe aur agent log 500hundred ka 1… https // t co / TlMSHo72Fw,negative
YE YUVA JO ROZGAR NAHI HAI ROZGAR NAHI HAI AISA CHILLATE HAI USKO ROZGAR KI PARIBHASHA PATA NAHI ROZGAR MATLAB KOI … https // t . co / E6Bi68SktZ,neutral
Even zabardast jetha and bindaas bhidhe are far better than pak team . # PAKvWI https // t . co / LbVVlhNN6h,neutral
@ smritiirani @ TajinderBagga @ MODIfiedVikas Abse sab log sirf nahane ke baad hi jai shree ram ke nare lagayenge .. au … https // t . co / k4geuHt3By,neutral
@ V _ UNBEATABLE _ @ dthevirus31 I'm also a big big fan of @ dthevirus31 nd I always support the team of their nd I … https // t co / aWlLT2rx6Q,positive
@ BJP4India @ narendramodi @ AmitShah Vijay to honi hi thi magar itani asha nahi thi . desh ki janta ko dhanyvad ki vir … https // t . co / PI47xCEzrH,positive
@ AmitShah I fully agree amitji but kaal aapki surat guj ki police ke 7 logo ne milke eak garib 4.5 lac ki chori ke … https // t . co / JMuULNdcWY,positive
@ ImranKhanPTI Apna kaam ker dhang say ... I advice --- ka bacha na ho to . 2J praE kya pari Apni nabaiR tu . Khana … https // t . co / r7tPVXlCgr,negative
Takat ki hai aafat ki himakat ki ibadat ki Adalat ye hai chaht ki Mohabbat ki amanat ki Jitne ki adat ki Yeh s … https // t co / q02DHVgsUD,positive
ppp pmln ' '' MEMO-GATE O DAWM-LEAK ZADA '' YA KE CANCER SE BHARE GADDAR CHUN CHUN KE LATKAO !! INME TAALUK SABIT HO TE JAEN ???,positive
RT @ BDonorsPakistan Assalam u alaikum Respected Members Hope you ’ re doing well and having great Ramadan Kareem Thank you for your kind …,neutral
Happy birthday bhaiya 🌹🌹🌹🌹 happy many many returns of the day 😍😍😍😍 @ iMRizwanPak https // t . co / 3eoBhgk2XD,neutral
@ kanhaiyakumar Tum log khelte raho ye muslim-hindu Agli bar 400 seat jeetegi BJP agar yahi karte rahe tum Develo … https // t co / 9CBzlZZxO1,neutral
GOD BLESS YOU PANCHOLI !!!! 🙏 https // t . co / tURcCaMH1x,neutral
Little Mix for @ monsterinmix Their Most Overrated Song Oops Their Most Underrated Song Love Me Like You Favouri … https // t . co / BJXnydmwTr,positive
@ Neha12992243 @ zainkaphankha @ Rajveer __ Singh Vo kainat ke pass nahi jaega but Saltanat dusre ke pass jaegi zaroon is looking so hurt n angry,positive
@ DrSJaishankar @ SushmaSwaraj Sir WE Indians are fortunate to have Sushma Ji and you with Narendra Modi Ji .... Vande Mataram ! 🇮🇳,negative
@ ShivaGopalMish1 @ RailMinIndia @ IR _ CRB @ FinMinIndia Mishra g Railway Appretice ke order kb niklege uski bhi date bta dijiye,neutral
@ Manika _ tweetz Yrrrr nahiiiiii bilkul nahi aisa kuch bhi nahi hai Tum bilkul bhi buri nahi ho Tum bahut bahut bah … https // t co / AWVRfttNY3,neutral
@ manakgupta @ narendramodi @ RahulGandhi Manak ji Congress ko change hona hoga congress jis din BJP ke neta ke birod … https // t . co / bnOC57FV8E,neutral
Congratulations Dr mansukhbhai mandaviya saheb modi ji ke mantri mandal me shamil hone ke liye https // t co / HaVJxUa6Py,neutral
@ riotzgone Iftar men late ho ra tha iss liye bread crumbs nahi lagaye n besan lagana para instead of flour w … https // t co / MS1FEVnHUF,neutral
@ ASUSIndia Max pro m1 me update kab ayega We want native video calling enabled camera 2 api,neutral
@ TurahNyinyir Akun busukpemuja dajjal inilah gaya komunisyg benar di salahkan dan yg salah di benarkan,neutral
@ narendramodi sri modi ji haam ko hamara jonam adikar koshal state do modi ji haam log app ko bhoro sa kor ke vote … https // t . co / yds999YhXi,neutral
@ Coco _ Shifu Dekh aayi Kuch badhiya maal ni hai jada isse badhiya flipkart ki weekend sale pe mil jata hai or sasta bhi,positive
@ narendramodi Congratulation my dear pm modi ji Aap se request h iss baar hamare desh ki population pr rok lagai j … https // t . co / QDJgmfoSss,positive
Good morning @ Muzium Negara RASMI https // t . co / aKn7lJNPlO,positive
RT @ raveeshchamp Another gem in the stone Career Best for @ Suriya _ offl sir . Thanks @ selvaraghavan sir @ prabhu _ sr sir # Ngk # Ngkfire 💥💥 Blockb …,positive
@ RavishKumarBlog @ SanjayAzadSln Congress Kon maar KE India ko super power bana Diya h aaj ye Jo huA wo corruption K … https // t . co / sBBlS2tKsm,negative
@ anandvijay210 @ CMJoshi108 @ sardesairajdeep Yadavo ko delhi se bhagao sale apne gaw jaa dudh bech bc,positive
@ StarPlus @ LaghateParth @ IamEJF I seriously have one curiosity . Is really India like this ? I mean baar baar baar h … https // t . co / 6doAye6iWY,positive
@ STVRahul @ asadowaisi @ ReallySwara @ Javedakhtarjadu @ waglenikhil @ ashutosh83B @ prakashraaj @ meerutpolice … https // t co / RhxrkU1ETn,neutral
@ myogiadityanath Upsssc 2016 ke koi result nahi complete karva Saki is speed se 2022 me Modi ji bhi kaam nahi ayege,neutral
Jis ko karna hain karlay laken Hum to World Cup Cricket Dekhengay Insha Allah https // t co / IpPpDoLqhg,positive
@ IamAkRahul galtiyo ka count matter nahi karta kitni badi galti hai wo matter karta hai . 1 murder > 100 robberies,negative
@ MonaAlamm Koi bhu hakomat awam ko kuch dena nahi chahty or na hamari awam ko koi farq parta hai bycot nahi karsakt … https // t . co / ozxnh9bMKC,negative
@ AmitShah @ narendramodi All India me nrc lagu kare w Kashmir se dhara 370ko khatam kare ham Indian ko apse yahi umid hai,positive
GUYS PAG NAMISS NYO SI @ kyoquijano BALIKAN NYO MUNA YUNG DATI NYANG VIDS LALO YUNG SONG COVER NYAAA GAYA NG GINA … https // t co / cAsuDW6pAk,neutral
Anda tidak selalu dapat mencegah diabetes tipe 2 Tidak ada yang dapat Anda lakukan tentang genetika etnis atau u … https // t co / 7spdD9vdZd,positive
RT @ N0t _ ur _ Bae Bachpan maii Yeh Chuha Mera Crush Tha 😍😂 https // t . co / TqRPsVynEj,positive
My Brother in Law explaining me how Pakistain is just reliving the 92 world cup . He yar 92 mein WI is Pakistan p … https // t . co / Rzdj4216GP,negative
Last supper kraaa y3 diii no free ... https // t . co / o4LJa8L1Rd,neutral
@ Saurabh70059550 Ye desh ke gaddhhar or makkar v deshdhrohi hai ye papu ke . Chamche bhi hai or kutto se bhi jyadha … https // t . co / v6RFomr7et,negative
@ abpnewshindi @ asadowaisi Muslmaan to nahi dar rahe Haa Unko dara dara ke Muslim vote Ki rajneeti karne wale jaro … https // t . co / 5EAJWyePGC,neutral
@ chitraaum aaye padhare hamare aagan me ...!!! Itni garmi me app itne logo k sath ...!!! Nice to see you in Ahmadab … https // t . co / 1dcVKh31bw,neutral
Desh me 2 patra aise bhosdiw @ le hain jo khud ko kisi raja se kam nahi samajhte Pehle ko to public ne elections … https // t co / KHTLChtKYH,neutral
RT @ Jennife73151880 Dykeslebiansrug munchers .... you are welcome here . lets connect and make love https // t . co / WvmvvRUW7E https // t . co /…,neutral
@ Outof _ league Nahi bahan ladkiyan to aajkal Queen's life ji rahi . Him hi log bhikhari ho gaye hain .,negative
@ AcharyaPramodk Baba to nikay chunav hi lad lete parliamentary elections q lade ? Chutiya samjhe ho kya papu ko,neutral
RT @ HenkJanOut Dit is wel een interessant en bizar draadje dat laat zien hoe de verzekeraar @ vgz invulling meent te moeten geven aan haar …,neutral
Jai hind desh k sabhi deskbhakto desh hit m kaam krne walo desh k parti har samay tatpar rhne walo ko Shri Nare … https // t co / Z6BZ3bkDby,positive
Ham hindustani kabhi bhul Kar bhi panga mat Lena nahi to first pyar se some jaunga nahi manoge to hathyar se some j … https // t co / WF6ePwCRYy,negative
Kal Islamabad se Gujranwala bazareya train sham 5 baje rawana hua gujrat ky qareeb thy ky cabin ky bahir udham sa … https // t . co / gYHoz8nfed,positive
@ kanhaiyakumar Pakistan ki aulad sale Kanhaiya Kumar tere ko bhi Goli marunga behen chod Tere Jaisa Gaddar sale Ham … https // t co / nfJHXMToCc,positive
@ narendramodi best of luck to you and ourself for next 5 years of sabka saath sabka vikas sabka visvas,positive
Ohhhh he wants to see what they have on him or he is just trying to play both sides . https // t . co / otVZvYzuMs,neutral
Frnd Bhai tu kaha hai ? Me Traffic me fasa hua hu bhai 🙄 Frnd Are jaldi aa apne gaw me JSB aayi hai Me https // t co / OoEVsu3ktE,neutral
Wah !... Wah !... Wah !... DESH ke ghatiya aur ghinauni rajneeti karne wale JUMLEBAJ netaon kee tarah aap bhi MAUKA paak … https // t . co / HD35vwEA9K,neutral
@ PiyushGoyal Manniye piyush goyal ji Apke mantri bnne bar hum apne apko bhut gauravshali smjhte hai M prak … https // t . co / hzqyCCaiSA,positive
RT @ YashwantRaut19 Dear sir # GoaMining is the backbone of Goan economy Pls restart immediately save mining dependents families from har …,positive
Maine pyar kiyaDarr SarfaroshHum apke hain kounLagaan3idiots ❤ Bajrangi Bhaijan ❤ SultanBahubali2The Godfath … https // t co / 8i5zw4eKtT,positive
Fun fresh and talented ! That ’ s the team you will have at Ulta Beauty . We are looking for our next Esthetician in … https // t . co / oUFy2RDeLk,positive
@ AkneogTikna Hi Ankit We have responded to you via DM Please check Regards Team AIS,positive
@ propakistanipro @ SabineK48384668 Kya hua toiletless suar 😂🤣 medical visa ki beekh pe jawab nahi ban raha Kya 😂🤣🤣🤣,neutral
@ ShazanAhmad4 @ Being _ Priya _ To tere jaise fake update de ye baad me tweet delete kar deti hai jab isko khud pata ch … https // t . co / 5HjgNjHlkl,neutral
RT @ Shoaib _ SRK1 Koi nahi ... Humara qaumi khel toh waise hi har kisi ki personal life mein taang araana hai . # PAKvWI,neutral
@ PranaykaNTRii @ AnilRavipudi ni stories direction ey worst anna Jabardasth ki stories rasko .,neutral
@ RoflRavish9 Honi Chahiye per ye dalal media is khabar per charcha Nahi karegi Opposition ko court Jana Chahiye saboot k sath,neutral
@ aSoulRebellion @ mssirsa @ ArvindKejriwal Ha ha ha best party got how many seats in this LS election People know th … https // t co / Mci966hJVM,positive
RT @ edwardstbakery FRIDAY BREAKFAST IS HERE ! Friday at Edward St Bakery is all about treats ! We are open BREAKFAST 10AM-12PM LUNCH 12PM-2P …,positive
@ Patanjalikalia1 Dekho bde bhai jo bhi h n bhai Agar app duniya HI dekh lo sbse jyda pyar log Salman bhai s hi krt … https // t co / MxtPenxJrS,positive
@ ArunbajpaiRajan @ afreenk007 @ MamataOfficial Modiji vanish ho sakte hai ... but RSS never ... RSS is the base of BJP .....🙏🙏🙏🙏,neutral
Modi k ministaro me 90% minister bilkul jaahil anpad gawar criminal h saale khud PM jaahil h to jaahil ko hi chunega na,neutral
@ pankhuripathak Tum log lad pate nahi ho ar janta ar media ko dosh dete ho agar tumehe lagta hai media bika hua hai … https // t . co / mWekZ5PBl7,positive
@ the _ hindu Faltu nautanki of Masood Azhar and gang ... and here Commie media is peddling that nonsense ...,positive
RT @ MDivya231 ' Nannu ' To Rockstar hone ke Saath ex-cbi officer nikle . Koun kisise like Karta haikoun kise Love ❤ karta hai .. inko Sab ku …,neutral
@ amir _ g87 kon ? PTM wale ? wo kaise bete ho gae ? Wo to khud ko afghani kehte hai ! btw afghani koi ethnicity nahi za … https // t co / 0T0FEQhFTZ,neutral
cute ni chachi 😩 soon to be a mom ❤️,positive
RT @ Kaushal _ shah191 @ chitraaum aaye padhare hamare aagan me ...!!! Itni garmi me app itne logo k sath ...!!! Nice to see you in Ahmadabad .…,negative
RT @ SaharaReporters How Government Agencies Failed Adewura | Sahara Reporters “ It is unfortunate that a young girl had to die for this iss …,positive
@ kshukla778 @ Payal _ Rohatgi Tere maa baap ne bohat badhiya sikhaya hai certificate batna sabko ki kaun kiska chamcha … https // t co / xmdkSszCN2,positive
RT @ sunita2318 💖 Good morning my sweet sweet papa @ Gurmeetramrahim ji 💖 💕 Plz bless me more sewa sumiran parmarth ka bal 💪 bakhshn …,neutral
@ seriousfunnyguy @ kunalkamra88 k maa baap ne usko shiksha hi aisi di hai . Dosh uske Maa baap ka h .. Uska nhi . Padh … https // t . co / WGZYdk6YAH,negative
Ya girl is wala nang balak mag enroll,negative
@ OneHaryanaOffcl ITNE BADE NETA NE IS PRAKAR SE BOLNA JABKI CHUNAV ME JANTA NE INHE NAKAR DIYA INKA MANSHIK DIWALA … https // t . co / iOmxUE8NTs,neutral
@ greatbong The only channel which doesnt claim anything is NDTV because well uske waise bhi kharab din chal rahe hain,negative
@ sumaira _ nedian @ Junaid50us @ joe _ sameer Aur kiya kya chor toh diya nuclear missiles ke dar se sale napak mulk ka na … https // t . co / 53EN7f0oFZ,neutral
[2019 SS new product introduction ] Seven Treasures Kash Cool Tunic Shoulder design & sheer fabric is cool You … https // t co / zh3aosgvne,neutral
@ muglikar _ Congrats Bhau but you must be more dedicated from now as you are our fm on twitter govt for India in every opinion,neutral
@ INCIndia @ narendramodi Koi bat nahi pm modi ji apni jimmedari sahi tarike se tabhi nibha payege jab bipaksh me apn … https // t . co / 7LQgBnx3tS,positive
@ gopaljeebjp Sir ahun ke bhut bhaut badhai Mithila ka representative banai ke lel . Khali kani pahilka MP sab janka … https // t . co / L6vm6Lpnvi,neutral
@ ajinkyabapat1 Hi Ajinkya ! Never wanted you to face any such inconvenience while ordering with us . Thanks for shari … https // t . co / 6IHSNaceVg,neutral
jis din Muslaman BJP ko dene lga us din BJP Khatam ho jaygi kyuki hindu muslim khatam ho jayga or log vikas k aadh … https // t . co / kg8YmFf8hB,negative
🤣🤣🤣 fail hote rehta thha school ke sab subjects mein ...... .. issiliye naam Tu - fail ?.... ho gaya ..... Tu - fail h … https // t . co / gVwWbmmwji,neutral
@ yoursbadgirl Maa ka bhosda teri ..... baal khinch k door ghsita .... pushed u from bed .... aukat me rah ...,negative
@ imMAK02 @ INCMP @ OfficeOfKNath @ RahulGandhi Abee sale jholachhap chaap yeh ghatna MP mai hui jaha congress ki sarka … https // t . co / YUYutmamsz,neutral
Congratulations Sir . Sabka Sath saba ka Vikas . Yhi slogan h aapka But Jamshedpur me female candidates ka Vikas wah … https // t . co / yG4vaFcFET,positive
@ baloch _ aina @ iDua _ Fatima Sari zemadari ek insan ki nahi hoti ye Hakumat ki zemadari hay jo zakat kaati jati bank … https // t co / gtXtgllXdU,neutral
You make me wanna # MAGA 😀😁😎 3 times . Third Time Charm is underway .. Results thus far >> SEE @ TuckerCarlson So far … https // t . co / Y2GlLIZTae,neutral
@ iamzzeeshan @ asadowaisi Humari Hindi media Kabhi Asad Bhai Ka ye rukh Nahi dikha Sakti wo jab BHI dikahegi negativ … https // t . co / FPq6L1R04v,positive
RT @ bushybaloch @ Shining __ star77 Ankhon ki bt na kr sahab log Mar jaega ❤,neutral
past pr sb ko bulaya pr gaye nhi madarchod bahut bde bhrast niyam kanun ke ho ek baap ki jayaz awlaad ho innovator … https // t . co / SRDjG6veqM,positive
RT @ MirzaAm55394697 Pehley chor corrupt daaku be-hiss be-imaan they aur ab Ghddar aur mulk dushman b ? Pak Army k dushmanon k haq mn bol …,positive
OR I WISH VERY AND VERY HAPPY AND BLESSED # RAMADAN OR # RAMJAAN MONTH TO INDIAN NATIONAL CONGRESS PRESIDENT SHRI … https // t co / iLZ0nx9yPk,neutral
Mai Kafir kiso ko bolta hi nahi na mainay abtak bola jab tak kisi Mufti ka fatwa na ho Tum logon ki tarah th … https // t co / WeAUyzkH11,positive
@ Sumita09445393 agar inse mahilaon aur baccho ka bhala na hua to samjhna ki kabhi niyat thi hi nahin . Is post ke li … https // t . co / Xty72jOMag,neutral
RT @ rds _ singh @ TV9Bharatvarsh muslim kanhi bhi support nahi karte kya ye mahilaye kabhi bina burka ke nahi nikali hongi ??? kyu nahi burka …,negative
@ AmitBhagchandka @ dhruv _ rathee @ dhruv _ rathee i think Modi ji ko aap jese intelligent ppl se puchn chahaie tha right ?,neutral
@_ YogendraYadav Kanhaiya desh bhkt ? Wah chutiye freedom of speech ki band baja rakhi h tum logo ne Tum jese log ra … https // t . co / kDBrceaMsI,negative
RT @ VinodSh46061220 Sanghmita exp train no . 12296 me behad bhid hai jisme log bhais bakriyo ki tarah bhare huy hai Pair rakhne ki bhi jagah …,negative
RT @ ProductionVeedu LISAA India's first ever stereoscopic 3D horror film written and directed by Raju Viswanath ! Don't miss this amazing e …,neutral
Sukari Tokoh agama Pontanakayyang Kab Mateng Ucapkan Selamat Kepada Jokowi-Ma'ruf atas terpilihnya sebagai Pres … https // t co / eYV19xp5of,neutral
@ 8106S Ek taraf bolte we r hater ek taraf bolte best friend banana chahte 😏😏😂😂,negative
RT @ FreddieKraft Here it is or all you @ DirtyMoMedia # DBC listeners that asked for a pic of the @ T _ Hosh lounge that @ Tjmajors mentioned o …,neutral
@ SAMBIT _ PATRAg @ UdayBharti108 Godse ko sahi khene wale Gaddar deshdrohi Angrezo k talwe chatne wale sawerker aur Na … https // t . co / KqbMONst4m,neutral
@ Gillzz191919 1 . Moody to Nahi ho 😊😊 2 . Jyada baat v Nahi Karti ho 😬 3. Shy to jarur ho 🤗🤗 4. Friendly bahut ho 😀😀 5. Rud … https // t . co / HuvIUXFHzF,neutral
@ masimanjum @ Kaifraz88535564 Jhooty pe Allah ki billions lanat especially in Ramadan,neutral
@_ BunnyTheRabbit @ baba _ controll Hahahah chor yrrrr mood ma nahi abi m 😂🤣,positive
@ ExSecular Those are lucky ones who's partners cheat otherwise idhar tau shaddi hi nahi to rahi cheat krne ka m … https // t co / UAz4ZZUmVW,neutral
@ DrArvindSharma _ Aapko future ke liye bahut bahut SUBHKAMNAYE We want to see you in PM Modi ji team,negative
RT @ OverLord _ Xd Desi parents keep on discouraging relationships with opposite genders all your life and jab shadi ki age ho jaye to poocht …,negative
Uska reply nahi aaya to finail pee lunga 😥 https // t co / 6kD8FDY2Mx,neutral
@ tufailelif But chootiyas like you just keeps increasing ! Bakchodi band kar .,positive
RT @ KB _ KrishnaBeura Thanks to all my fans & well wishers for loving & appreciating Aap Ki Kashish from Aashiq Banaya Aapne Full Vide …,positive
Gali me kutte kam Snapchat per kutte jyada hai # snapchatfilter # dog # funny # say,neutral
Oye @ BBhuttoZardari Barat lekay NAB nahi jatay . Darta kyun hai ? Dar k agay jeet hai . Dekhi nahi # DewKiGaari kal nik … https // t . co / q4ZYA0bCtL,positive
@ zartajgulwazir any iota of shame ? Baishak Allah ki Lathi be awaaz hai https // t . co / No8aUMVb3w,neutral
# Askstars Can india replace vijay sankar in place of ajinkya rahane because ajinkya rahane is well known of england pitches,neutral
@ ysjagan @ actor _ Nikhil Hearty congratulations to ysjagan Mohan reddy sir and eagerly waiting to see the future of n … https // t . co / Rh5eiRxvUW,neutral
Is soch ke sath aoge to phele semester ke bad hi nikal deinge tmhain ) https // t . co / YnLktgR8Ny,neutral
Bhai gave up India captaincy to become a world captain 😂😂 Ab jeet aana varna iske memes banenge # IndvsBan … https // t co / mbIpctHdQw,neutral
Happy birthday in advance @ NayyabHoonMain 😍😍😍😍 Just 5 days left 💃💃💃💃 Khush rhy ........ # HBD _ Nayab https // t . co / bq8fduK9j5,positive
I swear ab koi BJP bhakt aake mere aage bjp ki raag gaaega to sun lega mujhse !! Why the hell is the party silent on … https // t . co / 5jry1AzZj2,negative
@ sambitswaraj No Problem Jeetenge jarur jeetenge but you fight awesome .,positive
EVM ke saath chedchaad nahi ki jaa sakti hai chutiyo Bohot jyada strict procedure hai saara Bachcho ki tarah pahl … https // tco / HUxLobdrEe,negative
@ Kamalp68070 @ ShilpiSinghINC Haha ye ab jindagi bhar aise hi tadpte bilakhte rhege kuki congress to bubara nhi aayegi 🤣🤣,positive
@ LilSam06727957 @ SpursOfficial Tumhare iss comment ki koi credibility nahi hai !! # ayeshivani # WorldNoTobaccoDay,positive
@ SushantBSinha That's the difference b / w khud ka dimag se bolna aur dusare k boli ko repeat karke bolna 😊,neutral
RT @ NishATQaseem I feel With every passing day Kashaf Murtaza's philosophy of life is getting more relatable Zindagi me har dariya khu …,neutral
RT @ SadearH This is what # MenENDFGM means ! I love the passion of these gentlemen @ kipainoi @ TonyMwebia @ EliasMuindi @ PCKemei Always commi …,positive
@ pankhuripathak @ INCIndia Good Very very Good Mam ye chatu Anchors chatu Media 5 saal ye sirf or sirf Hindu Musl … https // t co / wetVRJmyT5,positive
@ AMIT _ GUJJU In ko aadat hai paki pakai huyee khane ki Last time Anna se pakwa ke Jo roti lee is baar soch rahe t … https // t co / bbBCtlSjb5,neutral
@ myogiadityanath @ narendramodi Maan niye yogi ji maharaj ji sadar charan spersh . maharaj ji kripa karke aap hamare m … https // t . co / EvX4GnGGtw,neutral
@ oomasrk @ shivkmishr @ Bunibroto @ mahanta _ h @ AlphaMaximus9 @ BharatPronam @ sanjays06480699 @ From _ Himalaya @ the __ ufo absolutely . real HEROES,positive
@ ndtv No one jobless only congresi and Rahul Gandhi is job less all are doing there job koi bhukha nahi sota a … https // t co / x2ESgb5Vjk,neutral
@ iqrarulhassan Happy birthday brother Ajj Apki Brithday Pr Mujhy Fallow Back chahia Khush Rahain Hamesha Pakistan k … https // t . co / FL9PDv2cpi,neutral
RT @ sitecore _ ashish “ chacha vidhayak hai hamare ” by zaker khan @ Zakirism Man what a good acting # simplicity # real # talent # hiddengems lov …,positive
RT @ JaikishanIam @ Poonam12206295 Kismat ma bahut kuchh ha dhudna padega,positive
RT @ CoffeeNChirps My mom just called SpongeBob Wo Dhokla My life will never be the same again !,neutral
@ SarcasticGupta no issue bhai ye toh normal h aate h sbke mind me same,neutral
RT @ ifn Ramadan Special ! Chef Ajinkya shows how to cook rice perfectly to make your Biryani the highlight of your Iftar menu . # Ramzan # Ram …,neutral
@ RI _ William wHO 😠 kfc ne tok ? rah unaco ka rah diy ?,neutral
@ GulfOilIndia @ hardikpandya7 Jhoomega Team India Ka Har Ek Fan Jab Boundaries Maarega Humaara Hardik bhai 🇮🇳🏏🏆💙 # CheerWithPride,positive
RT @ chashmish _ Ed With every passing day we are losinh essence of life I mean how we used to send eid cards with eidi to friends and then c …,positive
@ sunilbansalbjp Yah MP Modi ji aur Yogi ji ke karan jeete hain . 2014 ke bad in longon ne aapne chetra ko nahi dekha .… https // t . co / k5zxhnZIJ4,negative
@ PrakashJavdekar @ moefcc @ PIBHindi @ MIB _ Hindi @ SuPriyoBabul Sir 1st of all Congratulations . Sir aap s ek request h .… https // t . co / YN6AInBLtz,neutral
@ News18India @ sambitswaraj @ nehapant19 Aaj phir media nai apni okad dikha di only bjp spoke parson ki baat suna kar,neutral
RT @ muglikar _ Waah @ RahulGandhi ji Aapke dost log https // tco / G2XQg8YSAC,neutral
